"path","has_accuracy","has_LOW","has_source","bytes"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0172.json","False","True","False","163"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0171.md","False","True","False","253"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0171.json","False","True","False","163"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0173.md","False","True","False","253"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0173.json","False","True","False","163"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0172.md","False","True","False","253"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0169.json","False","True","False","163"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0168.md","False","True","False","253"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0168.json","False","True","False","163"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0170.md","False","True","False","253"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0170.json","False","True","False","163"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0169.md","False","True","False","253"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0178.json","False","True","False","163"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0177.md","False","True","False","253"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0177.json","False","True","False","163"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0179.md","False","True","False","253"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0179.json","False","True","False","163"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0178.md","False","True","False","253"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0175.json","False","True","False","163"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0174.md","False","True","False","253"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0174.json","False","True","False","163"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0176.md","False","True","False","253"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0176.json","False","True","False","163"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0175.md","False","True","False","253"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00015.csv","False","True","False","744748"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00048.csv","False","True","False","753026"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00047.csv","False","True","False","749462"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00046.csv","False","True","False","752672"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00051.csv","False","True","False","760153"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00050.csv","False","True","False","752670"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00049.csv","False","True","False","751837"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00042.csv","False","True","False","751987"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00041.csv","False","True","False","746126"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00040.csv","False","True","False","747197"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00045.csv","False","True","False","750660"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00044.csv","False","True","False","752487"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00043.csv","False","True","False","754163"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\master\chunks\chunk_00005.csv","False","True","False","748626"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\master\chunks\chunk_00004.csv","False","True","False","750361"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\master\chunks\chunk_00003.csv","False","True","False","755910"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\master\chunks\chunk_00008.csv","False","True","False","747169"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\master\chunks\chunk_00007.csv","False","True","False","748874"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\master\chunks\chunk_00006.csv","False","True","False","749903"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00054.csv","False","True","False","359259"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00053.csv","False","True","False","754803"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00052.csv","False","True","False","754161"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\master\chunks\chunk_00002.csv","False","True","False","748833"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\master\chunks\chunk_00001.csv","False","True","False","749723"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\05_changed_rows.csv","False","True","False","41065901"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00024.csv","False","True","False","749999"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00023.csv","False","True","False","750744"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00022.csv","False","True","False","745260"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00027.csv","False","True","False","749271"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00026.csv","False","True","False","751139"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00025.csv","False","True","False","745886"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00018.csv","False","True","False","750157"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00017.csv","False","True","False","751164"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00016.csv","False","True","False","750120"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00021.csv","False","True","False","746983"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00020.csv","False","True","False","748521"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00019.csv","False","True","False","747044"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00036.csv","False","True","False","750829"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00035.csv","False","True","False","758811"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00034.csv","False","True","False","749049"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00039.csv","False","True","False","752438"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00038.csv","False","True","False","749118"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00037.csv","False","True","False","745883"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00030.csv","False","True","False","750592"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00029.csv","False","True","False","748644"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00028.csv","False","True","False","745958"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00033.csv","False","True","False","752537"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00032.csv","False","True","False","747797"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\sh106944_smoke\delta_20260517_212713\chunks\chunk_00031.csv","False","True","False","749930"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0135.md","False","True","False","247"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0135.json","False","True","False","157"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0134.md","False","True","False","247"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0137.json","False","True","False","157"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0136.md","False","True","False","247"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0136.json","False","True","False","157"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0132.md","False","True","False","247"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0132.json","False","True","False","157"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0131.md","False","True","False","247"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0134.json","False","True","False","157"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0133.md","False","True","False","247"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0133.json","False","True","False","157"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0141.md","False","True","False","247"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0141.json","False","True","False","157"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0140.md","False","True","False","247"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0143.json","False","True","False","157"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0142.md","False","True","False","247"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0142.json","False","True","False","157"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0138.md","False","True","False","247"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0138.json","False","True","False","157"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0137.md","False","True","False","247"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0140.json","False","True","False","157"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0139.md","False","True","False","247"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0139.json","False","True","False","157"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0123.md","False","True","False","247"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0123.json","False","True","False","157"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0122.md","False","True","False","247"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0125.json","False","True","False","157"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0124.md","False","True","False","247"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0124.json","False","True","False","157"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\source_lineage\card_0030.md","False","True","False","249"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\source_lineage\card_0030.json","False","True","False","159"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\source_lineage\card_0029.md","False","True","False","249"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0122.json","False","True","False","157"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0121.md","False","True","False","247"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0121.json","False","True","False","157"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0129.md","False","True","False","247"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0129.json","False","True","False","157"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0128.md","False","True","False","247"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0131.json","False","True","False","157"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0130.md","False","True","False","247"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0130.json","False","True","False","157"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0126.md","False","True","False","247"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0126.json","False","True","False","157"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0125.md","False","True","False","247"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0128.json","False","True","False","157"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0127.md","False","True","False","247"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0127.json","False","True","False","157"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0143.md","False","True","False","247"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0160.json","False","True","False","163"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0159.md","False","True","False","253"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0159.json","False","True","False","163"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0161.md","False","True","False","253"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0161.json","False","True","False","163"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0160.md","False","True","False","253"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0157.json","False","True","False","163"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0156.md","False","True","False","253"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0156.json","False","True","False","163"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0158.md","False","True","False","253"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0158.json","False","True","False","163"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0157.md","False","True","False","253"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0166.json","False","True","False","163"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0165.md","False","True","False","253"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0165.json","False","True","False","163"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0167.md","False","True","False","253"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0167.json","False","True","False","163"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0166.md","False","True","False","253"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0163.json","False","True","False","163"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0162.md","False","True","False","253"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0162.json","False","True","False","163"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0164.md","False","True","False","253"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0164.json","False","True","False","163"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0163.md","False","True","False","253"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0148.json","False","True","False","157"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0147.md","False","True","False","247"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0147.json","False","True","False","157"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0149.md","False","True","False","247"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0149.json","False","True","False","157"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0148.md","False","True","False","247"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0145.json","False","True","False","157"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0144.md","False","True","False","247"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0144.json","False","True","False","157"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0146.md","False","True","False","247"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0146.json","False","True","False","157"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0145.md","False","True","False","247"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0154.json","False","True","False","163"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0153.md","False","True","False","253"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0153.json","False","True","False","163"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0155.md","False","True","False","253"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0155.json","False","True","False","163"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0154.md","False","True","False","253"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0151.json","False","True","False","163"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0150.md","False","True","False","247"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\spatial_join\card_0150.json","False","True","False","157"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0152.md","False","True","False","253"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0152.json","False","True","False","163"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\security_accuracy_expansion\hyper_scope_20260507\temporal_freshness\card_0151.md","False","True","False","253"
