"score","full_name","extension","size_bytes","hits","last_write_time_utc"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__082_supabase_admin_compat_5worker__20260506_215339\slots\terrayield__082__slot_2_supabase_admin.md",".md","4260","inspire_id|parcel_ref","2026-05-06T18:53:47.7445833Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__082_supabase_admin_compat_5worker__20260506_215339\slots\terrayield__082__slot_4_bundle.md",".md","4308","inspire_id|parcel_ref","2026-05-06T18:53:50.6589304Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__082_supabase_admin_compat_5worker__20260506_215339\slots\terrayield__082__slot_5_collect_guard.md",".md","9784","parcel_ref|hmlr_inspire","2026-05-06T18:53:55.3989180Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__084_pytest_failure_reduction_5worker_safe__20260506_221027\slots\terrayield__084__slot_4_supabase_status.md",".md","13475","source_name|parcel_ref","2026-05-06T19:10:32.4234847Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__085_final_closeout_5worker_safe__20260506_221506\slots\terrayield__085__slot_2_supabase_targeted.md",".md","4320","inspire_id|parcel_ref","2026-05-06T19:15:15.0715332Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__085_final_closeout_5worker_safe__20260506_221506\slots\terrayield__085__slot_4_collect_closeout.md",".md","9816","parcel_ref|hmlr_inspire","2026-05-06T19:15:25.7742611Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__086_collect_closeout_details_5worker_safe__20260506_223052\slots\terrayield__086__slot_2_supabase_targeted_verbose.md",".md","4318","inspire_id|parcel_ref","2026-05-06T19:31:03.2902635Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__086_collect_closeout_details_5worker_safe__20260506_223052\slots\terrayield__086__slot_3_admin_bundle_verbose.md",".md","4344","inspire_id|parcel_ref","2026-05-06T19:31:08.0969493Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__086_collect_closeout_details_5worker_safe__20260506_223052\slots\terrayield__086__slot_4_compile_and_collect.md",".md","10344","parcel_ref|hmlr_inspire","2026-05-06T19:31:11.2732503Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__087_supabase_admin_targeted_fix_5worker_safe__20260506_224532\slots\terrayield__087__slot_3_supabase_admin.md",".md","4271","inspire_id|parcel_ref","2026-05-06T19:45:40.8996694Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__087_supabase_admin_targeted_fix_5worker_safe__20260506_224532\slots\terrayield__087__slot_4_admin_bundle.md",".md","4332","inspire_id|parcel_ref","2026-05-06T19:45:48.5710813Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__088_clean_final_validation_5worker_safe__20260506_230803\slots\terrayield__088__slot_2_admin_supabase.md",".md","4330","inspire_id|parcel_ref","2026-05-06T20:08:12.3805399Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__089_final_acceptance_evidence_5worker_safe__20260506_231931\slots\terrayield__089__slot_1_admin_supabase_acceptance.md",".md","4355","inspire_id|parcel_ref","2026-05-06T20:19:41.5932671Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__089_final_acceptance_evidence_5worker_safe__20260506_231931\slots\terrayield__089__slot_2_full_collect_acceptance.md",".md","9812","parcel_ref|hmlr_inspire","2026-05-06T20:19:44.3079924Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__090_final_marker_closeout_5worker_safe__20260506_232406\slots\terrayield__090__slot_1_admin_supabase_target.md",".md","4371","inspire_id|parcel_ref","2026-05-06T20:24:15.9385043Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__090_final_marker_closeout_5worker_safe__20260506_232406\slots\terrayield__090__slot_2_collect_target.md",".md","9818","parcel_ref|hmlr_inspire","2026-05-06T20:24:18.8278348Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__091_attention_slot_isolation_5worker_safe__20260506_234430\slots\terrayield__091__slot_1_admin_supabase_verbose.md",".md","5984","inspire_id|parcel_ref","2026-05-06T20:44:46.0227700Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__091_attention_slot_isolation_5worker_safe__20260506_234430\slots\terrayield__091__slot_2_collect_verbose.md",".md","9898","parcel_ref|hmlr_inspire","2026-05-06T20:44:50.7648165Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__091_attention_slot_isolation_5worker_safe__20260506_234430\slots\terrayield__091__slot_3_supabase_single.md",".md","5372","inspire_id|parcel_ref","2026-05-06T20:44:41.6875367Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__092_exitcode_final_smoke_5worker_safe__20260506_235819\slots\terrayield__092__slot_2_admin_supabase_smoke.md",".md","4340","inspire_id|parcel_ref","2026-05-06T20:58:29.4078304Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__092_exitcode_final_smoke_5worker_safe__20260506_235819\slots\terrayield__092__slot_5_collect_smoke.md",".md","9787","parcel_ref|hmlr_inspire","2026-05-06T20:58:33.3012637Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__093_failed_slot_split_5worker_safe__20260507_001412\slots\terrayield__093__slot_3_supabase_admin_only.md",".md","4271","inspire_id|parcel_ref","2026-05-06T21:14:25.3453187Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__093_failed_slot_split_5worker_safe__20260507_001412\slots\terrayield__093__slot_5_final_collect_compile.md",".md","10345","parcel_ref|hmlr_inspire","2026-05-06T21:14:33.1701798Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__094_own_result_final_split_5worker_safe__20260507_002812\slots\terrayield__094__slot_2_supabase_admin.md",".md","4269","inspire_id|parcel_ref","2026-05-06T21:28:25.7535172Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__094_own_result_final_split_5worker_safe__20260507_002812\slots\terrayield__094__slot_4_compile_collect.md",".md","10341","parcel_ref|hmlr_inspire","2026-05-06T21:28:35.1048921Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__094_own_result_final_split_5worker_safe__20260507_002812\slots\terrayield__094__slot_5_combined_acceptance.md",".md","4344","inspire_id|parcel_ref","2026-05-06T21:28:27.9149187Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__096_supabase_exact_failure_capture_5worker_safe__20260507_004454\slots\terrayield__096__slot_5_compile_collect_control.md",".md","10335","parcel_ref|hmlr_inspire","2026-05-06T21:45:11.0587745Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__097_supabase_assertion_extract_5worker_safe__20260507_005945\slots\terrayield__097__slot_3_service_function_focus.md",".md","15151","inspire_id|parcel_ref","2026-05-06T21:59:47.3400268Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__099_supabase_final_failure_visible_5worker_safe__20260507_012619\slots\terrayield__099__slot_5_compile_collect.md",".md","10327","parcel_ref|hmlr_inspire","2026-05-06T22:26:35.4260120Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__100_supabase_failure_stdout_5worker_safe__20260507_013625\slots\terrayield__100__slot_5_compile_collect.md",".md","10202","parcel_ref|hmlr_inspire","2026-05-06T22:36:37.6051898Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__101_supabase_service_probe_5worker_safe__20260507_014618\slots\terrayield__101_probe__slot_1_service_defs.md",".md","14313","inspire_id|parcel_ref","2026-05-06T22:46:20.3596531Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__101_supabase_service_probe_5worker_safe__20260507_014618\slots\terrayield__101_probe__slot_3_admin_test.md",".md","4067","inspire_id|parcel_ref","2026-05-06T22:46:23.8549247Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__102_supabase_attr_object_patch_5worker_safe__20260507_015918\slots\terrayield__102__slot_1_supabase_admin.md",".md","3129","inspire_id|parcel_ref","2026-05-06T22:59:24.4795404Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__102_supabase_attr_object_patch_5worker_safe__20260507_015918\slots\terrayield__102__slot_2_admin_combo.md",".md","3190","inspire_id|parcel_ref","2026-05-06T22:59:31.1048459Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__102_supabase_attr_object_patch_5worker_safe__20260507_015918\slots\terrayield__102__slot_4_compile_collect.md",".md","10352","parcel_ref|hmlr_inspire","2026-05-06T22:59:35.1035372Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__103_post_attr_failure_stdout_5worker_safe__20260507_021404\slots\terrayield__103__slot_2_admin_service_all_short.md",".md","1403","inspire_id|parcel_ref","2026-05-06T23:14:11.7105921Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__103_post_attr_failure_stdout_5worker_safe__20260507_021404\slots\terrayield__103__slot_3_admin_combo_short.md",".md","1462","inspire_id|parcel_ref","2026-05-06T23:14:20.5349667Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__103_post_attr_failure_stdout_5worker_safe__20260507_021404\terrayield__103_summary.md",".md","15016","inspire_id|parcel_ref","2026-05-06T23:14:21.2562676Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_safe_sales\evidence_chain_draft_044.md",".md","719","source_url|source_name","2026-05-12T08:13:21.3118665Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_safe_sales\source_registry_seed.json",".json","1714","source_name|inspire_id","2026-05-04T00:13:08.1375812Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_safe_sales\verification_policy_026.json",".json","1519","source_url|source_name","2026-05-04T00:21:34.7661261Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.tmp_loader_tests\approved_sources.json",".json","351","source_url|source_name","2026-05-13T12:36:30.1589724Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\future_growth\config.py",".py","2289","source_url|source_name","2026-05-10T19:47:11.6515376Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\future_growth\evidence_service.py",".py","8785","source_url|parcels_inspire","2026-05-10T20:12:33.4938628Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\future_growth\ingestion_service.py",".py","22367","source_url|source_name","2026-05-13T00:36:27.1786065Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\quality\source_confidence_integration.py",".py","4949","source_url|parcel_ref","2026-05-14T22:39:32.1321251Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\schemas\brownfield.py",".py","733","source_name|source_updated_at","2026-03-29T23:46:25.1736241Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\schemas\cost.py",".py","11303","source_url|source_name","2026-05-13T10:55:08.1139059Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\schemas\planned_asset.py",".py","5459","source_url|source_name","2026-05-10T19:42:06.1075331Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\brownfield_service.py",".py","6364","source_name|source_updated_at","2026-03-29T23:44:41.2851845Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\cost_engine_service.py",".py","81204","source_url|source_name","2026-05-13T12:23:17.9662014Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\sale_land_verification.py",".py","6050","source_url|inspire_id","2026-05-03T23:42:30.2848099Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\scoring.py",".py","2033","source_name|hmlr_inspire","2026-05-14T21:38:40.1523988Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\source_catalog.py",".py","5077","source_name|hmlr_inspire","2026-04-14T21:58:26.4959579Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\supabase_admin_service.py",".py","18339","inspire_id|parcel_ref","2026-05-12T08:26:08.4468305Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\drops\market\repo_archive_union_immediate_overrides.json",".json","679","inspire_id|parcel_ref","2026-04-19T09:36:59.5446960Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\drops\market\repo_archive_union_refresh_immediate_overrides.json",".json","3677","inspire_id|parcel_ref","2026-04-20T20:24:40.5206863Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\drops\market\repo_review_needed_candidate_overrides.json",".json","682","inspire_id|parcel_ref","2026-04-19T09:37:35.5521163Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\drops\market\repo_review_needed_candidate_round2_overrides.json",".json","4715","inspire_id|parcel_ref","2026-04-20T20:24:40.5206863Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\market_provider_manifest.json",".json","12386","inspire_id|parcel_ref","2026-04-19T08:44:17.5091183Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\market_provider_manifest_force_2026-04-23.json",".json","1672","inspire_id|parcel_ref","2026-04-23T13:27:22.7677827Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\market_provider_manifest_force_2026-04-23_sridfix.json",".json","1688","inspire_id|parcel_ref","2026-04-23T22:19:38.7668079Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\market_provider_manifest_runtime_3110.json",".json","1605","inspire_id|parcel_ref","2026-04-26T09:22:56.3160651Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\market_provider_manifest_runtime_3110_local.json",".json","1605","inspire_id|parcel_ref","2026-04-26T09:35:13.0254853Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\README.md",".md","1696","inspire_id|parcel_ref","2026-04-13T11:49:27.2710221Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\tmp\market_bulk_runtime\market_provider_manifest_runtime.json",".json","1703","inspire_id|parcel_ref","2026-04-25T23:36:03.9748836Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\tmp\market_sales_runner\runtime_manifest_20260425T003434Z\market_provider_manifest_runtime.json",".json","7852","inspire_id|parcel_ref","2026-04-25T00:48:11.3186147Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\tmp\market_sales_runner\runtime_manifest_manual_926\market_provider_manifest_runtime.json",".json","7890","inspire_id|parcel_ref","2026-04-25T00:59:48.4301672Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\githubless_dual_pipeline_worker_setup.md",".md","4937","hmlr_inspire|parcels_inspire","2026-04-21T22:26:22.8115509Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\githubless_worker_setup.md",".md","3912","hmlr_inspire|parcels_inspire","2026-04-19T19:50:30.8498494Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\FG_STAGE2_CONNECTOR_SPEC.md",".md","29122","source_url|source_name","2026-05-11T01:39:13.5937527Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\future_growth\connectors\official_source.py",".py","2428","source_url|source_name","2026-05-11T15:34:06.7122597Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\future_growth\evidence.py",".py","1675","source_url|source_name","2026-05-11T13:02:54.8916469Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\future_growth\source_catalog.py",".py","2141","source_url|source_name","2026-05-11T15:53:09.8568404Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\future_growth\source_catalog_loader.py",".py","1982","source_url|source_name","2026-05-11T17:08:06.5265339Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\future_growth\tests\test_official_source_connector.py",".py","1485","source_url|source_name","2026-05-11T15:34:06.7281220Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\future_growth\tests\test_primitives.py",".py","2456","source_url|source_name","2026-05-11T20:06:07.6967417Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\future_growth\tests\test_source_catalog.py",".py","2085","source_url|source_name","2026-05-11T15:53:09.8888452Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\future_growth\tests\test_source_catalog_loader.py",".py","1628","source_url|source_name","2026-05-11T18:36:10.1658129Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\future_growth\tests\test_source_registry.py",".py","1181","source_url|source_name","2026-05-11T15:45:06.9181004Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\HMLR_HISTORY_DIAGNOSTIC_REPORT.md",".md","6266","source_name|parcels_inspire","2026-05-02T00:11:57.6586566Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\LONDON_ENDPOINT_RECOVERY.ps1",".ps1","4353","hmlr_inspire|parcels_inspire","2026-05-01T18:51:15.1092564Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\sample_data\government_property_finder_sample.json",".json","507","source_url|source_updated_at","2026-04-11T23:17:49.4552837Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\sample_data\local_authority_brownfield_manifest_seed_england.json",".json","123691","source_url|east-devon-district-council","2026-03-30T08:52:56.4222034Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_facility_adapters.py",".py","8971","source_url|source_record_id","2026-04-16T15:36:59.1617997Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_facility_resolution.py",".py","3800","source_name|source_record_id","2026-04-16T15:34:04.8172996Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_listing_service.py",".py","3252","inspire_id|parcel_ref","2026-04-02T16:12:25.1516759Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_listing_truth.py",".py","3844","source_name|source_updated_at","2026-04-13T11:42:56.0857006Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_planned_asset_api.py",".py","6158","source_url|source_name","2026-05-10T19:54:05.8917146Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_sale_land_verification_route.py",".py","914","source_url|parcel_ref","2026-05-14T22:39:32.1400879Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_source_confidence_integration.py",".py","4551","source_url|parcel_ref","2026-05-14T22:39:32.1380784Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_source_manifest_status.py",".py","7740","source_url|source_name","2026-05-14T22:39:32.1400879Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\chatgpt_handoff\cost50_chatgpt_handoff_20260512_175335\app\schemas\cost.py",".py","4960","source_url|source_name","2026-05-12T14:49:56.7265837Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\chatgpt_handoff\cost50_chatgpt_handoff_20260512_175335\app\services\cost_engine_service.py",".py","47812","source_url|source_name","2026-05-12T14:51:30.4152173Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tools\build_3110_sale_geometry_geojson.py",".py","5967","source_url|source_record_id","2026-05-01T21:35:21.3576965Z"
"2","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tools\cost_uk_real_engine\scripts\fetch_official_source_pages.ps1",".ps1","5523","source_url|source_name","2026-05-11T18:53:40.1358469Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\.tmp_widescope_final_qa_20260515\terrayield_land_intelligence\app\quality\source_confidence_rules.py",".py","2835","source_url","2026-05-15T19:48:20.6677130Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\.tmp_widescope_final_qa_20260515\terrayield_land_intelligence\FG_STAGE0_SCOPE.md",".md","3520","source_url","2026-05-15T19:48:20.6470809Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\.tmp_widescope_final_qa_20260515\terrayield_land_intelligence\FG_STAGE3_SPATIAL_EVIDENCE_RULES.yaml",".yaml","5571","source_url","2026-05-15T19:48:20.6500719Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\.tmp_widescope_final_qa_20260515\terrayield_land_intelligence\FG_STAGE4_SCORING_CONFIDENCE.yaml",".yaml","5474","source_url","2026-05-15T19:48:20.6510761Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\.tmp_widescope_final_qa_20260515\terrayield_land_intelligence\FG_STAGE5_API_CONTRACT.yaml",".yaml","6287","source_url","2026-05-15T19:48:20.6520790Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\.tmp_widescope_final_qa_20260515\terrayield_land_intelligence\FG_STAGE6_FRONTEND_LAYER_SPEC.md",".md","5288","source_url","2026-05-15T19:48:20.6530770Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\.tmp_widescope_final_qa_20260515\terrayield_land_intelligence\scripts\contractor_export_for_app.py",".py","4874","source_url","2026-05-15T19:48:20.7019740Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\.tmp_widescope_final_qa_20260515\terrayield_land_intelligence\tests\test_source_confidence_rules.py",".py","1608","source_url","2026-05-15T19:48:20.7156242Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_next_fix\verification_021_evidence_plan_20260504_021506\3110_sale_land_verification_master_plan.md",".md","10422","source_url","2026-05-03T23:15:07.8180166Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_next_fix\verification_021_evidence_plan_20260504_021506\verification_pipeline_blueprint.json",".json","1751","source_url","2026-05-03T23:15:07.9226542Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_next_fix\verification_035_api_rootcause_recovery_20260504_061418\backup\alembic_versions_20260504_022_sale_land_verification_evidence.py",".py","4348","source_url","2026-05-03T23:42:30.3073670Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__071_platform_finish_5worker_safe__20260506_154456\slots\terrayield__071__slot_1_backend.md",".md","10733","hmlr_inspire","2026-05-06T12:44:58.6697116Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__071_platform_finish_5worker_safe__20260506_154919\slots\terrayield__071__slot_1_backend.md",".md","10733","hmlr_inspire","2026-05-06T12:49:21.1700511Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__071_platform_finish_5worker_safe__20260506_160300\slots\terrayield__071__slot_1_backend.md",".md","10733","hmlr_inspire","2026-05-06T13:03:02.8927640Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__071_platform_finish_5worker_safe__20260506_162005\slots\terrayield__071__slot_1_backend.md",".md","10733","hmlr_inspire","2026-05-06T13:20:08.1506485Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__071_platform_finish_5worker_safe__20260506_162453\slots\terrayield__071__slot_1_backend.md",".md","10733","hmlr_inspire","2026-05-06T13:24:55.3765912Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__071_platform_finish_5worker_safe__20260506_163937\slots\terrayield__071__slot_1_backend.md",".md","10733","hmlr_inspire","2026-05-06T13:39:39.4960786Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__071_platform_finish_5worker_safe__20260506_164507\slots\terrayield__071__slot_1_backend.md",".md","10733","hmlr_inspire","2026-05-06T13:45:08.8997034Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__071_platform_finish_5worker_safe__20260506_165409\slots\terrayield__071__slot_1_backend.md",".md","10733","hmlr_inspire","2026-05-06T13:54:12.0726648Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__078_platform_expand_5worker_safe__20260506_165714\slots\terrayield__078__slot_1_backend.md",".md","15632","hmlr_inspire","2026-05-06T13:57:16.3079345Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__078_platform_expand_5worker_safe__20260506_165714\slots\terrayield__078__slot_2_frontend.md",".md","13318","parcel_ref","2026-05-06T13:57:47.8584927Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__078_platform_expand_5worker_safe__20260506_170021\slots\terrayield__078__slot_1_backend.md",".md","15632","hmlr_inspire","2026-05-06T14:00:22.8377479Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__078_platform_expand_5worker_safe__20260506_170021\slots\terrayield__078__slot_2_frontend.md",".md","13318","parcel_ref","2026-05-06T14:00:25.0802347Z"
