"root","full_name","extension","size_bytes","last_write_time_utc"
"C:\AAYS_GITHUB_BRIDGE_CLEAN","C:\AAYS_GITHUB_BRIDGE_CLEAN\_codex_handoff_stage_20260512_20260512_230106\evidence\contractor-exports\curated_contractor_project_snapshot.csv",".csv","405940","2026-05-12T18:20:43.8180033Z"
"C:\AAYS_GITHUB_BRIDGE_CLEAN","C:\AAYS_GITHUB_BRIDGE_CLEAN\_codex_handoff_stage_20260512_20260512_230106\evidence\contractor-exports\curated_contractor_score_snapshot.csv",".csv","63729","2026-05-12T18:20:43.6016402Z"
"C:\AAYS_GITHUB_BRIDGE_CLEAN","C:\AAYS_GITHUB_BRIDGE_CLEAN\_codex_handoff_stage_20260512_20260512_230106\evidence\contractor-exports\curated_contractor_score_snapshot.jsonl",".jsonl","276222","2026-05-12T18:20:43.6659797Z"
"C:\AAYS_GITHUB_BRIDGE_CLEAN","C:\AAYS_GITHUB_BRIDGE_CLEAN\_codex_handoff_stage_20260512_20260512_230106\evidence\contractor-exports\curated_data_quality_report.csv",".csv","67997","2026-05-12T18:20:46.2813256Z"
"C:\AAYS_GITHUB_BRIDGE_CLEAN","C:\AAYS_GITHUB_BRIDGE_CLEAN\_codex_handoff_stage_20260512_20260512_230106\evidence\contractor-exports\curated_normalization_manifest.json",".json","243","2026-05-12T18:20:46.3643329Z"
"C:\AAYS_GITHUB_BRIDGE_CLEAN","C:\AAYS_GITHUB_BRIDGE_CLEAN\_codex_handoff_stage_20260512_20260512_230106\evidence\contractor-exports\curated_provenance_evidence.csv",".csv","2551744","2026-05-12T18:20:45.6423542Z"
"C:\AAYS_GITHUB_BRIDGE_CLEAN","C:\AAYS_GITHUB_BRIDGE_CLEAN\_codex_handoff_stage_20260512_20260512_230106\evidence\contractor-exports\exports_contractors_for_app.csv",".csv","63729","2026-05-12T19:12:00.7880485Z"
"C:\AAYS_GITHUB_BRIDGE_CLEAN","C:\AAYS_GITHUB_BRIDGE_CLEAN\_codex_handoff_stage_20260512_20260512_230106\evidence\contractor-exports\exports_contractors_for_app.jsonl",".jsonl","280330","2026-05-12T19:12:02.6274381Z"
"C:\AAYS_GITHUB_BRIDGE_CLEAN","C:\AAYS_GITHUB_BRIDGE_CLEAN\_codex_handoff_stage_20260512_20260512_230106\evidence\contractor-exports\exports_contractor_parcel_matches_for_app.csv",".csv","5688","2026-05-12T19:12:03.4254501Z"
"C:\AAYS_GITHUB_BRIDGE_CLEAN","C:\AAYS_GITHUB_BRIDGE_CLEAN\_codex_handoff_stage_20260512_20260512_230106\evidence\contractor-exports\exports_contractor_projects_for_app.csv",".csv","405940","2026-05-12T19:12:02.9519852Z"
"C:\AAYS_GITHUB_BRIDGE_CLEAN","C:\AAYS_GITHUB_BRIDGE_CLEAN\_codex_handoff_stage_20260512_20260512_230106\evidence\contractor-exports\exports_export_manifest.json",".json","872","2026-05-12T19:12:03.6545331Z"
"C:\AAYS_GITHUB_BRIDGE_CLEAN","C:\AAYS_GITHUB_BRIDGE_CLEAN\_codex_handoff_stage_20260512_20260512_230106\evidence\contractor-exports\status_blocked_by_db_connection_parcel_match.json",".json","678","2026-05-12T18:53:44.0795423Z"
"C:\AAYS_GITHUB_BRIDGE_CLEAN","C:\AAYS_GITHUB_BRIDGE_CLEAN\_codex_handoff_stage_20260512_20260512_230106\evidence\contractor-exports\status_blocked_by_missing_credential_companies_house_public_data_api.json",".json","308","2026-05-12T01:20:18.9760898Z"
"C:\AAYS_GITHUB_BRIDGE_CLEAN","C:\AAYS_GITHUB_BRIDGE_CLEAN\_codex_handoff_stage_20260512_20260512_230106\evidence\contractor-exports\status_blocked_by_missing_ons_lookup_input_ons_lookup_products.json",".json","339","2026-05-12T18:20:21.9222482Z"
"C:\AAYS_GITHUB_BRIDGE_CLEAN","C:\AAYS_GITHUB_BRIDGE_CLEAN\_codex_handoff_stage_20260512_20260512_231246\MANIFEST.json",".json","19405","2026-05-12T20:13:03.7509957Z"
"C:\AAYS_GITHUB_BRIDGE_CLEAN","C:\AAYS_GITHUB_BRIDGE_CLEAN\_codex_handoff_stage_20260512_20260512_231246\evidence\ai-results\cost50-013-artifact-manifest-audit-20260512.manifest.json",".json","3206","2026-05-12T10:50:59.3734944Z"
"C:\AAYS_GITHUB_BRIDGE_CLEAN","C:\AAYS_GITHUB_BRIDGE_CLEAN\_codex_handoff_stage_20260512_20260512_231246\evidence\ai-results\cost50-015-handoff-closure-audit-20260512.result.json",".json","1365","2026-05-12T12:07:21.3250812Z"
"C:\AAYS_GITHUB_BRIDGE_CLEAN","C:\AAYS_GITHUB_BRIDGE_CLEAN\_codex_handoff_stage_20260512_20260512_231246\evidence\ai-results\cost50-017-dependency-smoke-audit-20260512.result.json",".json","730","2026-05-12T12:07:21.3327189Z"
"C:\AAYS_GITHUB_BRIDGE_CLEAN","C:\AAYS_GITHUB_BRIDGE_CLEAN\_codex_handoff_stage_20260512_20260512_231246\evidence\contractor-exports\curated_contractor_parcel_match.csv",".csv","5688","2026-05-12T20:06:34.2789254Z"
"C:\AAYS_GITHUB_BRIDGE_CLEAN","C:\AAYS_GITHUB_BRIDGE_CLEAN\_codex_handoff_stage_20260512_20260512_231246\evidence\contractor-exports\curated_contractor_project_snapshot.csv",".csv","405940","2026-05-12T18:20:43.8180033Z"
"C:\AAYS_GITHUB_BRIDGE_CLEAN","C:\AAYS_GITHUB_BRIDGE_CLEAN\_codex_handoff_stage_20260512_20260512_231246\evidence\contractor-exports\curated_contractor_score_snapshot.csv",".csv","63729","2026-05-12T18:20:43.6016402Z"
"C:\AAYS_GITHUB_BRIDGE_CLEAN","C:\AAYS_GITHUB_BRIDGE_CLEAN\_codex_handoff_stage_20260512_20260512_231246\evidence\contractor-exports\curated_contractor_score_snapshot.jsonl",".jsonl","276222","2026-05-12T18:20:43.6659797Z"
"C:\AAYS_GITHUB_BRIDGE_CLEAN","C:\AAYS_GITHUB_BRIDGE_CLEAN\_codex_handoff_stage_20260512_20260512_231246\evidence\contractor-exports\curated_data_quality_report.csv",".csv","67997","2026-05-12T18:20:46.2813256Z"
"C:\AAYS_GITHUB_BRIDGE_CLEAN","C:\AAYS_GITHUB_BRIDGE_CLEAN\_codex_handoff_stage_20260512_20260512_231246\evidence\contractor-exports\curated_normalization_manifest.json",".json","243","2026-05-12T18:20:46.3643329Z"
"C:\AAYS_GITHUB_BRIDGE_CLEAN","C:\AAYS_GITHUB_BRIDGE_CLEAN\_codex_handoff_stage_20260512_20260512_231246\evidence\contractor-exports\curated_provenance_evidence.csv",".csv","2551744","2026-05-12T18:20:45.6423542Z"
"C:\AAYS_GITHUB_BRIDGE_CLEAN","C:\AAYS_GITHUB_BRIDGE_CLEAN\_codex_handoff_stage_20260512_20260512_231246\evidence\contractor-exports\exports_contractors_for_app.csv",".csv","63729","2026-05-12T20:06:41.9263960Z"
"C:\AAYS_GITHUB_BRIDGE_CLEAN","C:\AAYS_GITHUB_BRIDGE_CLEAN\_codex_handoff_stage_20260512_20260512_231246\evidence\contractor-exports\exports_contractors_for_app.jsonl",".jsonl","280330","2026-05-12T20:06:42.0265850Z"
"C:\AAYS_GITHUB_BRIDGE_CLEAN","C:\AAYS_GITHUB_BRIDGE_CLEAN\_codex_handoff_stage_20260512_20260512_231246\evidence\contractor-exports\exports_contractor_parcel_matches_for_app.csv",".csv","5688","2026-05-12T20:06:42.3372678Z"
"C:\AAYS_GITHUB_BRIDGE_CLEAN","C:\AAYS_GITHUB_BRIDGE_CLEAN\_codex_handoff_stage_20260512_20260512_231246\evidence\contractor-exports\exports_contractor_projects_for_app.csv",".csv","405940","2026-05-12T20:06:42.1589619Z"
"C:\AAYS_GITHUB_BRIDGE_CLEAN","C:\AAYS_GITHUB_BRIDGE_CLEAN\_codex_handoff_stage_20260512_20260512_231246\evidence\contractor-exports\exports_export_manifest.json",".json","872","2026-05-12T20:06:42.3753940Z"
"C:\AAYS_GITHUB_BRIDGE_CLEAN","C:\AAYS_GITHUB_BRIDGE_CLEAN\_codex_handoff_stage_20260512_20260512_231246\evidence\contractor-exports\status_blocked_by_db_connection_parcel_match.json",".json","678","2026-05-12T18:53:44.0795423Z"
"C:\AAYS_GITHUB_BRIDGE_CLEAN","C:\AAYS_GITHUB_BRIDGE_CLEAN\_codex_handoff_stage_20260512_20260512_231246\evidence\contractor-exports\status_blocked_by_missing_credential_companies_house_public_data_api.json",".json","308","2026-05-12T01:20:18.9760898Z"
"C:\AAYS_GITHUB_BRIDGE_CLEAN","C:\AAYS_GITHUB_BRIDGE_CLEAN\_codex_handoff_stage_20260512_20260512_231246\evidence\contractor-exports\status_blocked_by_missing_ons_lookup_input_ons_lookup_products.json",".json","339","2026-05-12T18:20:21.9222482Z"
"E:\AAYS_DATA\accuracy","E:\AAYS_DATA\accuracy\exports\AW50_11_DEMO_REAL_EVIDENCE_ROWS.csv",".csv","3365","2026-05-12T13:22:12.5827164Z"
"E:\AAYS_DATA\accuracy","E:\AAYS_DATA\accuracy\exports\AW50_18_DEMO_REAL_SOURCE_ROWS.csv",".csv","1611","2026-05-12T13:22:11.8115206Z"
"E:\AAYS_DATA\accuracy","E:\AAYS_DATA\accuracy\exports\AW50_19_DEMO_REAL_CLAIM_ROWS.csv",".csv","1056","2026-05-12T13:22:11.8182825Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff\cost_uk_real_engine_20260511\england_map_web\data\aays_l4_area_price_preview_latest.json",".json","10067","2026-05-01T11:35:20.7209912Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff\cost_uk_real_engine_20260511\terrayield_land_intelligence\tools\cost_uk_real_engine\config\building_type_rate_card_uk.csv",".csv","1757","2026-05-11T14:13:41.8501463Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff\cost_uk_real_engine_20260511\terrayield_land_intelligence\tools\cost_uk_real_engine\config\confidence_rules_uk.json",".json","350","2026-05-11T14:14:23.1011108Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff\cost_uk_real_engine_20260511\terrayield_land_intelligence\tools\cost_uk_real_engine\config\material_intensity_uk.csv",".csv","2450","2026-05-11T14:13:59.3810928Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff\cost_uk_real_engine_20260511\terrayield_land_intelligence\tools\cost_uk_real_engine\config\material_unit_prices_uk.csv",".csv","687","2026-05-11T14:14:07.9100559Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff\cost_uk_real_engine_20260511\terrayield_land_intelligence\tools\cost_uk_real_engine\config\overheads_and_fees_uk.json",".json","584","2026-05-11T14:14:15.8220282Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff\cost_uk_real_engine_20260511\terrayield_land_intelligence\tools\cost_uk_real_engine\config\source_registry_uk.csv",".csv","1546","2026-05-11T14:31:50.4048995Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff\cost_uk_real_engine_20260511\terrayield_land_intelligence\tools\cost_uk_real_engine\input\example_request.json",".json","579","2026-05-11T14:14:31.1717099Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_ready\COST50_HANDOFF_INVENTORY_20260512.json",".json","5665","2026-05-12T12:15:33.4988673Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_ready\COST50_HANDOFF_SHA256_20260512.json",".json","4268","2026-05-12T15:25:48.3464859Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_postgres_50step_handoff_20260511_213229\england_map_web\data\aays_cost_material_lines_latest.json",".json","126","2026-05-11T18:31:56.5792485Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_postgres_50step_handoff_20260511_213229\england_map_web\data\aays_cost_menu_payload_latest.json",".json","141","2026-05-11T18:31:52.9772324Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_postgres_50step_handoff_20260511_213229\terrayield_land_intelligence\docs\chatgpt_handoff\cost_uk_postgres_50step\COST50_06_SOURCE_REGISTRY_TEMPLATE.csv",".csv","103","2026-05-11T18:27:30.8908379Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_postgres_50step_handoff_20260511_213229\terrayield_land_intelligence\docs\chatgpt_handoff\cost_uk_postgres_50step\COST50_07_RATE_CARD_TEMPLATE.csv",".csv","114","2026-05-11T18:27:34.4783324Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_postgres_50step_handoff_20260511_213229\terrayield_land_intelligence\docs\chatgpt_handoff\cost_uk_postgres_50step\COST50_08_MATERIAL_INTENSITY_TEMPLATE.csv",".csv","125","2026-05-11T18:27:38.1814241Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_postgres_50step_handoff_20260511_213229\terrayield_land_intelligence\docs\chatgpt_handoff\cost_uk_postgres_50step\COST50_09_MATERIAL_PRICES_TEMPLATE.csv",".csv","99","2026-05-11T18:27:41.9421313Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_postgres_50step_handoff_20260511_213229\terrayield_land_intelligence\docs\chatgpt_handoff\cost_uk_postgres_50step\COST50_10_CONFIDENCE_LOG_TEMPLATE.json",".json","624","2026-05-11T18:27:49.4485690Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_postgres_50step_handoff_20260511_213229\terrayield_land_intelligence\docs\chatgpt_handoff\cost_uk_postgres_50step\COST50_11_DEMO_REAL_SOURCE_ROWS.csv",".csv","1380","2026-05-11T18:28:00.1191963Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_postgres_50step_handoff_20260511_213229\terrayield_land_intelligence\tools\cost_uk_real_engine\config\building_type_rate_card_uk.csv",".csv","1757","2026-05-11T14:13:41.8501463Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_postgres_50step_handoff_20260511_213229\terrayield_land_intelligence\tools\cost_uk_real_engine\config\confidence_rules_uk.json",".json","350","2026-05-11T14:14:23.1011108Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_postgres_50step_handoff_20260511_213229\terrayield_land_intelligence\tools\cost_uk_real_engine\config\material_intensity_uk.csv",".csv","2450","2026-05-11T14:13:59.3810928Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_postgres_50step_handoff_20260511_213229\terrayield_land_intelligence\tools\cost_uk_real_engine\config\material_unit_prices_uk.csv",".csv","687","2026-05-11T14:14:07.9100559Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_postgres_50step_handoff_20260511_213229\terrayield_land_intelligence\tools\cost_uk_real_engine\config\overheads_and_fees_uk.json",".json","584","2026-05-11T14:14:15.8220282Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_postgres_50step_handoff_20260511_213229\terrayield_land_intelligence\tools\cost_uk_real_engine\config\source_registry_uk.csv",".csv","1546","2026-05-11T14:31:50.4048995Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_postgres_50step_handoff_20260511_213229\terrayield_land_intelligence\tools\cost_uk_real_engine\input\example_request.json",".json","579","2026-05-11T14:14:31.1717099Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_postgres_50step_handoff_20260511_215832\england_map_web\data\aays_cost_material_lines_latest.json",".json","126","2026-05-11T18:31:56.5792485Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_postgres_50step_handoff_20260511_215832\england_map_web\data\aays_cost_menu_payload_latest.json",".json","141","2026-05-11T18:31:52.9772324Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_postgres_50step_handoff_20260511_215832\terrayield_land_intelligence\docs\chatgpt_handoff\cost_uk_postgres_50step\COST50_06_SOURCE_REGISTRY_TEMPLATE.csv",".csv","103","2026-05-11T18:27:30.8908379Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_postgres_50step_handoff_20260511_215832\terrayield_land_intelligence\docs\chatgpt_handoff\cost_uk_postgres_50step\COST50_07_RATE_CARD_TEMPLATE.csv",".csv","114","2026-05-11T18:27:34.4783324Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_postgres_50step_handoff_20260511_215832\terrayield_land_intelligence\docs\chatgpt_handoff\cost_uk_postgres_50step\COST50_08_MATERIAL_INTENSITY_TEMPLATE.csv",".csv","125","2026-05-11T18:27:38.1814241Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_postgres_50step_handoff_20260511_215832\terrayield_land_intelligence\docs\chatgpt_handoff\cost_uk_postgres_50step\COST50_09_MATERIAL_PRICES_TEMPLATE.csv",".csv","99","2026-05-11T18:27:41.9421313Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_postgres_50step_handoff_20260511_215832\terrayield_land_intelligence\docs\chatgpt_handoff\cost_uk_postgres_50step\COST50_10_CONFIDENCE_LOG_TEMPLATE.json",".json","624","2026-05-11T18:27:49.4485690Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_postgres_50step_handoff_20260511_215832\terrayield_land_intelligence\docs\chatgpt_handoff\cost_uk_postgres_50step\COST50_11_DEMO_REAL_SOURCE_ROWS.csv",".csv","1380","2026-05-11T18:28:00.1191963Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_postgres_50step_handoff_20260511_215832\terrayield_land_intelligence\tools\cost_uk_real_engine\config\building_type_rate_card_uk.csv",".csv","1757","2026-05-11T14:13:41.8501463Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_postgres_50step_handoff_20260511_215832\terrayield_land_intelligence\tools\cost_uk_real_engine\config\confidence_rules_uk.json",".json","350","2026-05-11T14:14:23.1011108Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_postgres_50step_handoff_20260511_215832\terrayield_land_intelligence\tools\cost_uk_real_engine\config\material_intensity_uk.csv",".csv","2450","2026-05-11T14:13:59.3810928Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_postgres_50step_handoff_20260511_215832\terrayield_land_intelligence\tools\cost_uk_real_engine\config\material_unit_prices_uk.csv",".csv","687","2026-05-11T14:14:07.9100559Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_postgres_50step_handoff_20260511_215832\terrayield_land_intelligence\tools\cost_uk_real_engine\config\overheads_and_fees_uk.json",".json","584","2026-05-11T14:14:15.8220282Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_postgres_50step_handoff_20260511_215832\terrayield_land_intelligence\tools\cost_uk_real_engine\config\reliability_scoring_rules_uk.json",".json","1938","2026-05-11T18:53:57.6421797Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_postgres_50step_handoff_20260511_215832\terrayield_land_intelligence\tools\cost_uk_real_engine\config\source_registry_uk.csv",".csv","1546","2026-05-11T14:31:50.4048995Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_postgres_50step_handoff_20260511_215832\terrayield_land_intelligence\tools\cost_uk_real_engine\input\example_request.json",".json","579","2026-05-11T14:14:31.1717099Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_postgres_50step_handoff_20260511_215832\terrayield_land_intelligence\tools\cost_uk_real_engine\input\source_facts_extracted_demo.csv",".csv","1329","2026-05-11T18:55:35.3322600Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_postgres_50step_handoff_20260511_215832\terrayield_land_intelligence\tools\cost_uk_real_engine\input\source_facts_extracted_template.csv",".csv","196","2026-05-11T18:55:13.5620444Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_real_engine_handoff_20260511_172231\england_map_web\data\aays_l4_area_price_preview_latest.json",".json","10067","2026-05-01T11:35:20.7209912Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_real_engine_handoff_20260511_172231\terrayield_land_intelligence\tools\cost_uk_real_engine\config\building_type_rate_card_uk.csv",".csv","1757","2026-05-11T14:13:41.8501463Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_real_engine_handoff_20260511_172231\terrayield_land_intelligence\tools\cost_uk_real_engine\config\confidence_rules_uk.json",".json","350","2026-05-11T14:14:23.1011108Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_real_engine_handoff_20260511_172231\terrayield_land_intelligence\tools\cost_uk_real_engine\config\material_intensity_uk.csv",".csv","2450","2026-05-11T14:13:59.3810928Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_real_engine_handoff_20260511_172231\terrayield_land_intelligence\tools\cost_uk_real_engine\config\material_unit_prices_uk.csv",".csv","687","2026-05-11T14:14:07.9100559Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_real_engine_handoff_20260511_172231\terrayield_land_intelligence\tools\cost_uk_real_engine\config\overheads_and_fees_uk.json",".json","584","2026-05-11T14:14:15.8220282Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_real_engine_handoff_20260511_172231\terrayield_land_intelligence\tools\cost_uk_real_engine\config\source_registry_uk.csv",".csv","1460","2026-05-11T14:13:27.8530632Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_real_engine_handoff_20260511_172231\terrayield_land_intelligence\tools\cost_uk_real_engine\input\example_request.json",".json","579","2026-05-11T14:14:31.1717099Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_real_engine_handoff_20260511_172820\england_map_web\data\aays_l4_area_price_preview_latest.json",".json","10067","2026-05-01T11:35:20.7209912Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_real_engine_handoff_20260511_172820\terrayield_land_intelligence\tools\cost_uk_real_engine\config\building_type_rate_card_uk.csv",".csv","1757","2026-05-11T14:13:41.8501463Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_real_engine_handoff_20260511_172820\terrayield_land_intelligence\tools\cost_uk_real_engine\config\confidence_rules_uk.json",".json","350","2026-05-11T14:14:23.1011108Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_real_engine_handoff_20260511_172820\terrayield_land_intelligence\tools\cost_uk_real_engine\config\material_intensity_uk.csv",".csv","2450","2026-05-11T14:13:59.3810928Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_real_engine_handoff_20260511_172820\terrayield_land_intelligence\tools\cost_uk_real_engine\config\material_unit_prices_uk.csv",".csv","687","2026-05-11T14:14:07.9100559Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_real_engine_handoff_20260511_172820\terrayield_land_intelligence\tools\cost_uk_real_engine\config\overheads_and_fees_uk.json",".json","584","2026-05-11T14:14:15.8220282Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_real_engine_handoff_20260511_172820\terrayield_land_intelligence\tools\cost_uk_real_engine\config\source_registry_uk.csv",".csv","1460","2026-05-11T14:13:27.8530632Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_real_engine_handoff_20260511_172820\terrayield_land_intelligence\tools\cost_uk_real_engine\input\example_request.json",".json","579","2026-05-11T14:14:31.1717099Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_real_engine_handoff_20260511_173325\england_map_web\data\aays_l4_area_price_preview_latest.json",".json","10067","2026-05-01T11:35:20.7209912Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_real_engine_handoff_20260511_173325\terrayield_land_intelligence\tools\cost_uk_real_engine\config\building_type_rate_card_uk.csv",".csv","1757","2026-05-11T14:13:41.8501463Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_real_engine_handoff_20260511_173325\terrayield_land_intelligence\tools\cost_uk_real_engine\config\confidence_rules_uk.json",".json","350","2026-05-11T14:14:23.1011108Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_real_engine_handoff_20260511_173325\terrayield_land_intelligence\tools\cost_uk_real_engine\config\material_intensity_uk.csv",".csv","2450","2026-05-11T14:13:59.3810928Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_real_engine_handoff_20260511_173325\terrayield_land_intelligence\tools\cost_uk_real_engine\config\material_unit_prices_uk.csv",".csv","687","2026-05-11T14:14:07.9100559Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_real_engine_handoff_20260511_173325\terrayield_land_intelligence\tools\cost_uk_real_engine\config\overheads_and_fees_uk.json",".json","584","2026-05-11T14:14:15.8220282Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_real_engine_handoff_20260511_173325\terrayield_land_intelligence\tools\cost_uk_real_engine\config\source_registry_uk.csv",".csv","1546","2026-05-11T14:31:50.4048995Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\handoff_zips\cost_uk_real_engine_handoff_20260511_173325\terrayield_land_intelligence\tools\cost_uk_real_engine\input\example_request.json",".json","579","2026-05-11T14:14:31.1717099Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\output\estimate_result.csv",".csv","241","2026-05-11T14:29:21.3634577Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\output\estimate_result.json",".json","6759","2026-05-11T14:29:21.2996983Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\output\menu_payload.json",".json","5183","2026-05-11T14:29:21.7461120Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\quality_reports\cost50-013-artifact-manifest-audit-20260512.manifest.json",".json","3206","2026-05-12T10:50:59.3734944Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\sources\dbt_building_materials_2026_04_20260511T143028Z.json",".json","392","2026-05-11T14:30:30.3110794Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\sources\dbt_building_materials_2026_04_20260511T143230Z.json",".json","392","2026-05-11T14:32:31.7018163Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\sources\gov_planning_application_fees_20260511T143028Z.json",".json","294","2026-05-11T14:30:35.1255536Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\sources\hmlr_price_paid_20260511T143028Z.json",".json","344","2026-05-11T14:30:35.4594473Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\sources\hmlr_price_paid_20260511T143230Z.json",".json","344","2026-05-11T14:32:48.9639611Z"
