"full_name","extension","size_bytes","hits","last_write_time_utc"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\etl\sources\planned\planning_data_gov_uk.py",".py","8780","source_url|source_name|source_record_id","2026-05-10T19:42:57.4174923Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\etl\sources\planning_data_brownfield.py",".py","7664","source_url|source_name|source_record_id","2026-03-30T12:55:41.5970917Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\etl\split_market_batch_by_match_hints.py",".py","1566","parcel_ref|inspire_id","2026-04-19T08:43:27.2755087Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\etl\strict_sales_geometry_confidence_ranker.py",".py","16734","source_url","2026-04-29T19:16:02.5346102Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\etl\suggest_market_batch_matches.py",".py","18394","parcel_ref|inspire_id","2026-04-25T16:08:53.3629014Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\etl\upgrade_candidate_confidence_and_lengths.py",".py","9212","source_url","2026-04-29T18:22:33.4843076Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\etl\validate_live_listing_manifests.py",".py","2517","source_name","2026-04-13T09:43:46.5662469Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\future_growth\config.py",".py","2289","source_url|source_name","2026-05-10T19:47:11.6515376Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\future_growth\evidence_service.py",".py","8785","source_url","2026-05-10T20:12:33.4938628Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\future_growth\ingestion_service.py",".py","22367","source_url|source_name","2026-05-13T00:36:27.1786065Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\future_growth\scoring_service.py",".py","18027","source_url|source_name|parcel_ref|inspire_id","2026-05-10T19:51:48.9932815Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\future_growth\scoring_utils.py",".py","5136","source_url","2026-05-10T19:47:51.2632744Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\quality\source_confidence_integration.py",".py","4949","source_url|parcel_ref","2026-05-14T22:39:32.1321251Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\quality\source_confidence_rules.py",".py","2741","source_url","2026-05-14T19:30:31.5303164Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\schemas\admin.py",".py","5934","source_url|source_name|parcel_ref|inspire_id","2026-04-13T00:38:07.3033400Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\schemas\brownfield.py",".py","733","source_name","2026-03-29T23:46:25.1736241Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\schemas\cost.py",".py","11303","source_url|source_name","2026-05-13T10:55:08.1139059Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\schemas\etl.py",".py","658","source_name","2026-04-11T23:08:36.0960667Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\schemas\facility.py",".py","2706","source_name|source_record_id|parcel_ref","2026-04-14T21:54:04.6779711Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\schemas\future_growth.py",".py","3240","source_url","2026-05-10T20:12:49.4425810Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\schemas\listing.py",".py","1824","source_url|source_name|parcel_ref|inspire_id","2026-05-02T01:09:50.6252182Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\schemas\parcel.py",".py","8436","source_url|source_name|parcel_ref|inspire_id","2026-05-13T15:21:36.8517448Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\schemas\planned_asset.py",".py","5459","source_url|source_name","2026-05-10T19:42:06.1075331Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\admin_service.py",".py","24836","source_url|source_name|source_record_id|parcel_ref|inspire_id","2026-04-13T11:50:17.6304660Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\brownfield_service.py",".py","6364","source_name","2026-03-29T23:44:41.2851845Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\cost_engine_service.py",".py","81204","source_url|source_name","2026-05-13T12:23:17.9662014Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\etl_service.py",".py","1349","source_name","2026-03-29T23:55:10.8038438Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\facility_catalog.py",".py","14881","source_name","2026-04-14T23:22:50.6572892Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\facility_resolution.py",".py","9622","source_url|source_name|source_record_id","2026-04-15T16:07:48.3846094Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\facility_service.py",".py","35978","source_url|source_name|source_record_id|parcel_ref","2026-04-28T16:50:44.1912923Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\listing_service.py",".py","34542","source_url|source_name|source_record_id|parcel_ref|inspire_id","2026-05-02T01:28:52.8674840Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\listing_truth.py",".py","10734","source_url|source_name","2026-05-05T12:46:22.6886192Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\managed_sales_repository.py",".py","7773","source_url|source_name|parcel_ref|inspire_id","2026-05-05T12:46:13.2501157Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\parcel_linking_service.py",".py","6536","source_name","2026-04-11T23:09:10.9285014Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\parcel_service.py",".py","75549","source_url|source_name|source_record_id|parcel_ref|inspire_id","2026-05-13T21:53:03.7215089Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\planned_asset_service.py",".py","44977","source_url|source_name|source_record_id","2026-05-10T19:58:24.9505696Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\planned_source_registry.py",".py","8374","source_name","2026-05-10T19:44:45.8977955Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\sale_land_verification.py",".py","6050","source_url|inspire_id","2026-05-03T23:42:30.2848099Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\sale_link_utils.py",".py","1419","source_url","2026-04-02T16:03:32.0524169Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\scoring.py",".py","2033","source_name","2026-05-14T21:38:40.1523988Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\source_catalog.py",".py","5077","source_name","2026-04-14T21:58:26.4959579Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\source_manifest_status.py",".py","12259","source_name","2026-04-16T15:30:41.8511605Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\source_service.py",".py","3692","source_url|source_name|parcel_ref|inspire_id","2026-05-14T22:39:32.1321251Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\supabase_admin_service.py",".py","18339","parcel_ref|inspire_id","2026-05-12T08:26:08.4468305Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\supabase_sync_service.py",".py","5665","source_url|source_name|source_record_id|parcel_ref|inspire_id","2026-05-05T12:39:34.7006582Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\BACKEND_STATUS_AND_HISTORY_FIX_REPORT.md",".md","7195","inspire_id","2026-05-02T00:46:29.8224853Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\config\future-growth-sources.json",".json","8675","source_url|source_name","2026-05-10T19:57:33.8730463Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\create_parcels_compat_view.py",".py","800","public.parcels","2026-05-14T10:20:32.0739722Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\drops\market\repo_archive_union_immediate_overrides.json",".json","679","parcel_ref|inspire_id","2026-04-19T09:36:59.5446960Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\drops\market\repo_archive_union_refresh_immediate_overrides.json",".json","3677","parcel_ref|inspire_id","2026-04-20T20:24:40.5206863Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\drops\market\repo_manual_match_batch_round2_overrides.json",".json","1248","parcel_ref|inspire_id","2026-04-18T23:46:38.0994697Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\drops\market\repo_manual_match_immediate_overrides.json",".json","2458","parcel_ref|inspire_id","2026-04-18T12:57:09.7279353Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\drops\market\repo_review_needed_candidate_overrides.json",".json","682","parcel_ref|inspire_id","2026-04-19T09:37:35.5521163Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\drops\market\repo_review_needed_candidate_round2_overrides.json",".json","4715","parcel_ref|inspire_id","2026-04-20T20:24:40.5206863Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\facilities\gias_facilities_manifest.json",".json","638","source_record_id","2026-04-16T21:26:24.2204547Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\facilities\historic_england_facilities_manifest.json",".json","537","source_record_id","2026-04-16T21:26:46.0996308Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\facilities\naptan_facilities_manifest.json",".json","581","source_record_id","2026-04-16T21:26:32.3695652Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\facilities\nhs_ods_facilities_manifest.json",".json","648","source_record_id","2026-04-16T21:26:41.6087903Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\facilities\os_land_use_features_manifest.json",".json","581","source_record_id","2026-04-16T21:26:50.9640962Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\facilities\os_ngd_facilities_manifest.json",".json","602","source_record_id","2026-04-16T21:26:57.3109950Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\facilities\osm_facilities_manifest.json",".json","450","source_record_id","2026-04-16T19:29:43.5488738Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\market_provider_manifest.json",".json","12386","parcel_ref|inspire_id","2026-04-19T08:44:17.5091183Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\market_provider_manifest_force_2026-04-23.json",".json","1672","parcel_ref|inspire_id","2026-04-23T13:27:22.7677827Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\market_provider_manifest_force_2026-04-23_sridfix.json",".json","1688","parcel_ref|inspire_id","2026-04-23T22:19:38.7668079Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\market_provider_manifest_force_2026-04-23_sridfix_matched_only.json",".json","1714","parcel_ref|inspire_id","2026-04-24T08:57:17.3677277Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\market_provider_manifest_runtime_3110.json",".json","1605","parcel_ref|inspire_id","2026-04-26T09:22:56.3160651Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\market_provider_manifest_runtime_3110_local.json",".json","1605","parcel_ref|inspire_id","2026-04-26T09:35:13.0254853Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\README.md",".md","1696","parcel_ref|inspire_id","2026-04-13T11:49:27.2710221Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\raw\market_listing_adapter\20260425T230758Z.json",".json","7359033","source_url|parcel_ref|inspire_id","2026-04-25T23:07:59.0533468Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\raw\market_listing_adapter\20260425T231538Z.json",".json","7359033","source_url|parcel_ref|inspire_id","2026-04-25T23:15:38.5730988Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\raw\market_listing_adapter\20260425T232235Z.json",".json","7359033","source_url|parcel_ref|inspire_id","2026-04-25T23:22:35.3843143Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\raw\market_listing_adapter\20260425T233440Z.json",".json","423579","source_url|parcel_ref|inspire_id","2026-04-25T23:34:40.1605952Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\raw\market_listing_adapter\20260425T233510Z.json",".json","423579","source_url|parcel_ref|inspire_id","2026-04-25T23:35:10.7054973Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\raw\market_listing_adapter\20260425T233604Z.json",".json","7360918","source_url|parcel_ref|inspire_id","2026-04-25T23:36:04.5147679Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\raw\market_listing_adapter\20260426T092132Z.json",".json","423579","source_url|parcel_ref|inspire_id","2026-04-26T09:21:32.3439965Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\raw\market_listing_adapter\20260426T092329Z.json",".json","11727557","source_url|parcel_ref|inspire_id","2026-04-26T09:23:29.9286056Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\raw\market_listing_adapter\20260426T093554Z.json",".json","11727557","source_url|parcel_ref|inspire_id","2026-04-26T09:35:54.9531821Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\raw\market_listing_adapter\20260430T102657Z.json",".json","11727557","source_url|parcel_ref|inspire_id","2026-04-30T10:26:57.7663664Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\raw\market_listing_adapter\20260430T103057Z.json",".json","11727557","source_url|parcel_ref|inspire_id","2026-04-30T10:30:58.2625582Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\raw\osm_facilities\20260416T193205Z.json",".json","5952","source_url|source_record_id","2026-04-16T19:32:05.5047458Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\raw\osm_facilities\20260416T193439Z.json",".json","5952","source_url|source_record_id","2026-04-16T19:34:39.3271373Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\raw\osm_facilities\20260416T194508Z.json",".json","5952","source_url|source_record_id","2026-04-16T19:45:08.2010946Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\tmp\market_bulk_runtime\market_provider_manifest_runtime.json",".json","1703","parcel_ref|inspire_id","2026-04-25T23:36:03.9748836Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\tmp\market_sales_runner\runtime_manifest_20260425T003434Z\market_provider_manifest_runtime.json",".json","7852","parcel_ref|inspire_id","2026-04-25T00:48:11.3186147Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\tmp\market_sales_runner\runtime_manifest_manual_926\market_provider_manifest_runtime.json",".json","7890","parcel_ref|inspire_id","2026-04-25T00:59:48.4301672Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\building_facilities_db_design.md",".md","8138","source_name|source_record_id|parcel_ref","2026-04-14T19:03:13.6334239Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_apex_scope_low_codex_20260516\inputs\FINAL_DB_READINESS_AND_CANONICAL_REGISTRY_REPORT_20260515.md",".md","4629","public.parcels","2026-05-14T23:40:06.3756006Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_apex_scope_low_codex_20260516\inputs\FINAL_RUNTIME_STORAGE_REGISTRY_20260515.json",".json","10415","public.parcels","2026-05-14T23:40:05.6628337Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_apex_scope_low_codex_20260516\inputs\merged_manifest.json",".json","236056","public.parcels","2026-05-13T15:48:37.0883032Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_apex_scope_low_codex_20260516\inputs\page-11.json",".json","4994","public.parcels","2026-05-13T15:45:09.7199369Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_autopilot_scope_low_codex_20260516\inputs\FINAL_DB_READINESS_AND_CANONICAL_REGISTRY_REPORT_20260515.md",".md","4629","public.parcels","2026-05-14T23:40:06.3756006Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_autopilot_scope_low_codex_20260516\inputs\FINAL_RUNTIME_STORAGE_REGISTRY_20260515.json",".json","10415","public.parcels","2026-05-14T23:40:05.6628337Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_autopilot_scope_low_codex_20260516\inputs\merged_manifest.json",".json","236056","public.parcels","2026-05-13T15:48:37.0883032Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_autopilot_scope_low_codex_20260516\inputs\page-11.json",".json","4994","public.parcels","2026-05-13T15:45:09.7199369Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_enterprise_scope_low_codex_20260515\inputs\FINAL_DB_READINESS_AND_CANONICAL_REGISTRY_REPORT_20260515.md",".md","4629","public.parcels","2026-05-14T23:40:06.3756006Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_enterprise_scope_low_codex_20260515\inputs\FINAL_RUNTIME_STORAGE_REGISTRY_20260515.json",".json","10415","public.parcels","2026-05-14T23:40:05.6628337Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_enterprise_scope_low_codex_20260515\inputs\merged_manifest.json",".json","236056","public.parcels","2026-05-13T15:48:37.0883032Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_enterprise_scope_low_codex_20260515\inputs\page-11.json",".json","4994","public.parcels","2026-05-13T15:45:09.7199369Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_first_big_work_wave_20260516\API_UI_ACCEPTANCE_CHECKLIST.md",".md","756","source_url","2026-05-16T08:24:24.0000000Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_first_big_work_wave_20260516\BIG_WORK_EXECUTION_PLAN.md",".md","1737","source_url","2026-05-16T08:24:24.0000000Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_first_big_work_wave_20260516\DATA_CONFIDENCE_RULES.md",".md","977","source_url","2026-05-16T08:24:24.0000000Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_first_big_work_wave_20260516\LOCAL_EVIDENCE_EXPORT_REQUEST.ps1",".ps1","8449","source_url","2026-05-16T08:24:24.0000000Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_first_big_work_wave_20260516\LOCATION_EVIDENCE_SCHEMA.json",".json","1864","source_url","2026-05-16T08:24:24.0000000Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_first_local_evidence_pack_20260516\POWERSHELL_CHATGPT_FIRST_LOCAL_EVIDENCE_TR.ps1",".ps1","13492","source_url","2026-05-16T07:57:34.0000000Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_fusion_scope_low_codex_20260516\inputs\FINAL_DB_READINESS_AND_CANONICAL_REGISTRY_REPORT_20260515.md",".md","4629","public.parcels","2026-05-14T23:40:06.3756006Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_fusion_scope_low_codex_20260516\inputs\FINAL_RUNTIME_STORAGE_REGISTRY_20260515.json",".json","10415","public.parcels","2026-05-14T23:40:05.6628337Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_fusion_scope_low_codex_20260516\inputs\merged_manifest.json",".json","236056","public.parcels","2026-05-13T15:48:37.0883032Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_fusion_scope_low_codex_20260516\inputs\page-11.json",".json","4994","public.parcels","2026-05-13T15:45:09.7199369Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_global_scope_low_codex_20260516\inputs\FINAL_DB_READINESS_AND_CANONICAL_REGISTRY_REPORT_20260515.md",".md","4629","public.parcels","2026-05-14T23:40:06.3756006Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_global_scope_low_codex_20260516\inputs\FINAL_RUNTIME_STORAGE_REGISTRY_20260515.json",".json","10415","public.parcels","2026-05-14T23:40:05.6628337Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_global_scope_low_codex_20260516\inputs\merged_manifest.json",".json","236056","public.parcels","2026-05-13T15:48:37.0883032Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_global_scope_low_codex_20260516\inputs\page-11.json",".json","4994","public.parcels","2026-05-13T15:45:09.7199369Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_hyper_scope_low_codex_20260515\inputs\FINAL_DB_READINESS_AND_CANONICAL_REGISTRY_REPORT_20260515.md",".md","4629","public.parcels","2026-05-14T23:40:06.3756006Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_hyper_scope_low_codex_20260515\inputs\FINAL_RUNTIME_STORAGE_REGISTRY_20260515.json",".json","10415","public.parcels","2026-05-14T23:40:05.6628337Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_hyper_scope_low_codex_20260515\inputs\merged_manifest.json",".json","236056","public.parcels","2026-05-13T15:48:37.0883032Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_hyper_scope_low_codex_20260515\inputs\page-11.json",".json","4994","public.parcels","2026-05-13T15:45:09.7199369Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_hypergrid_scope_low_codex_20260516\inputs\FINAL_DB_READINESS_AND_CANONICAL_REGISTRY_REPORT_20260515.md",".md","4629","public.parcels","2026-05-14T23:40:06.3756006Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_hypergrid_scope_low_codex_20260516\inputs\FINAL_RUNTIME_STORAGE_REGISTRY_20260515.json",".json","10415","public.parcels","2026-05-14T23:40:05.6628337Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_hypergrid_scope_low_codex_20260516\inputs\merged_manifest.json",".json","236056","public.parcels","2026-05-13T15:48:37.0883032Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_hypergrid_scope_low_codex_20260516\inputs\page-11.json",".json","4994","public.parcels","2026-05-13T15:45:09.7199369Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_masterclass_scope_low_codex_20260516\inputs\FINAL_DB_READINESS_AND_CANONICAL_REGISTRY_REPORT_20260515.md",".md","4629","public.parcels","2026-05-14T23:40:06.3756006Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_masterclass_scope_low_codex_20260516\inputs\FINAL_RUNTIME_STORAGE_REGISTRY_20260515.json",".json","10415","public.parcels","2026-05-14T23:40:05.6628337Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_masterclass_scope_low_codex_20260516\inputs\merged_manifest.json",".json","236056","public.parcels","2026-05-13T15:48:37.0883032Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_masterclass_scope_low_codex_20260516\inputs\page-11.json",".json","4994","public.parcels","2026-05-13T15:45:09.7199369Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_mega_scope_low_codex_20260515\inputs\FINAL_DB_READINESS_AND_CANONICAL_REGISTRY_REPORT_20260515.md",".md","4629","public.parcels","2026-05-14T23:40:06.3756006Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_mega_scope_low_codex_20260515\inputs\FINAL_RUNTIME_STORAGE_REGISTRY_20260515.json",".json","10415","public.parcels","2026-05-14T23:40:05.6628337Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_mega_scope_low_codex_20260515\inputs\merged_manifest.json",".json","236056","public.parcels","2026-05-13T15:48:37.0883032Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_mega_scope_low_codex_20260515\inputs\page-11.json",".json","4994","public.parcels","2026-05-13T15:45:09.7199369Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_omni_scope_low_codex_20260516\inputs\FINAL_DB_READINESS_AND_CANONICAL_REGISTRY_REPORT_20260515.md",".md","4629","public.parcels","2026-05-14T23:40:06.3756006Z"
