review_status,listing_id,provider_listing_id,title,ask_price_raw,price_gbp_numeric,site_area_m2,postcode,local_authority,address_text,latitude,longitude,matched_parcel_ref,matched_inspire_id,current_geometry_accuracy,current_geometry_accuracy_label,current_geometry_class,current_geometry_source,current_geometry_source_file,current_geometry_reason,listing_url,candidate_bbox_w_s_e_n,candidate_centroid_lon,candidate_centroid_lat,candidate_vertex_count,candidate_geometry_type,candidate_geometry_geojson,required_evidence_before_upgrade,upgrade_allowed_to,ai_review_instruction
needs_source_geometry_review,OTM-18857307,18857307,Land for sale,70000,70000,9510.113,B48,Bromsgrove,"Cobley Farm View, Alvechurch, Birmingham B48",52.344825,-1.985213,57014529,england:birmingham-city-council:57014529,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/18857307/,"-1.985959,52.344340,-1.984467,52.345310",-1.985213,52.344825,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-1.985929991395295,52.34438698433235],[-1.9844960086047048,52.34438698433235],[-1.9844960086047048,52.34526301566765],[-1.985929991395295,52.34526301566765],[-1.985929991395295,52.34438698433235]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-18857328,18857328,Land for sale,3000000,3000000,17118.203,EX20,West Devon,"Radford Way, Okehampton, Devon, EX20",50.743486,-3.985577,15696243,england:mid-devon-district-council:15696243,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/18857328/,"-3.986610,50.742902,-3.984544,50.744070",-3.985577,50.743486,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-3.9865056754725585,50.74289834032203],[-3.9846483245274418,50.74289834032203],[-3.9846483245274418,50.744073659677966],[-3.9865056754725585,50.744073659677966],[-3.9865056754725585,50.74289834032203]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-18858426,18858426,Plot for sale,20000,20000,230.4,BN9 9EX,Lewes,"The Highway, Newhaven",50.789493,0.03724,37408910,england:mid-sussex-district-council:37408910,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/18858426/,"0.037189,50.789332,0.037291,50.789654",0.03724,50.789493,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[0.03719452822213007,50.789331303988504],[0.037285471777869936,50.789331303988504],[0.037285471777869936,50.789654696011496],[0.03719452822213007,50.789654696011496],[0.03719452822213007,50.789331303988504]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-18858603,18858603,Plot for sale,75000,75000,687.464,LN8,West Lindsey,"Gainsborough Road, Middle Rasen, Market Rasen LN8",53.386501,-0.366258,31814394,england:newark-and-sherwood-district-council:31814394,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/18858603/,"-0.366464,53.386370,-0.366052,53.386632",-0.366258,53.386501,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-0.36645545771559845,53.38638323345326],[-0.3660605422844015,53.38638323345326],[-0.3660605422844015,53.386618766546746],[-0.36645545771559845,53.386618766546746],[-0.36645545771559845,53.38638323345326]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-18859175,18859175,Land for sale,160000,160000,22257.71,WV6,South Staffordshire,"East of Bennetts Lane, Pattingham, Wolverhampton, WV6",52.588265,-2.237314,21284204,england:shropshire-council:21284204,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/18859175/,"-2.238553,52.587580,-2.236075,52.588950",-2.237314,52.588265,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-2.2384169687736106,52.58759490396765],[-2.2362110312263894,52.58759490396765],[-2.2362110312263894,52.58893509603235],[-2.2384169687736106,52.58893509603235],[-2.2384169687736106,52.58759490396765]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-18861514,18861514,Land for sale,300000,300000,44439.732,WV4 5NN,South Staffordshire,"Bearnett Drive, Lower Penn, Wolverhampton",52.551139,-2.174197,21137278,england:shropshire-council:21137278,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/18861514/,"-2.175773,52.550157,-2.172621,52.552121",-2.174197,52.551139,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-2.1757541879231437,52.55019214708109],[-2.172639812076856,52.55019214708109],[-2.172639812076856,52.55208585291891],[-2.1757541879231437,52.55208585291891],[-2.1757541879231437,52.55019214708109]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-18861781,18861781,Farm land for sale,130000,130000,28935.023,HU17 0NH,East Riding of Yorkshire,"Grassland, Long Lane, Beverley, HU17 0NH",53.837638,-0.426027,57366966,england:east-riding-of-yorkshire-council:57366966,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/18861781/,"-0.427383,53.836780,-0.424671,53.838496",-0.426027,53.837638,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-0.42732179550195004,53.83687397297146],[-0.42473220449804994,53.83687397297146],[-0.42473220449804994,53.838402027028536],[-0.42732179550195004,53.838402027028536],[-0.42732179550195004,53.83687397297146]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-18869183,18869183,Plot for sale,27500,27500,161.874,DN17 3BZ,North Lincolnshire,"Woodgarr Avenue, Keadby, Scunthorpe",53.590232,-0.740447,43811118,england:doncaster-metropolitan-borough-council:43811118,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/18869183/,"-0.740555,53.590174,-0.740339,53.590290",-0.740447,53.590232,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-0.740543277229374,53.59017485406328],[-0.740350722770626,53.59017485406328],[-0.740350722770626,53.59028914593672],[-0.740543277229374,53.59028914593672],[-0.740543277229374,53.59017485406328]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-18872238,18872238,Land for sale,15000,15000,1214.057,WV8,South Staffordshire,"Hollybush Lane, Codsall, WV8",52.621801,-2.208163,21459071,england:shropshire-council:21459071,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/18872238/,"-2.208431,52.621628,-2.207895,52.621974",-2.208163,52.621801,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-2.2084207953351433,52.621644499278034],[-2.2079052046648564,52.621644499278034],[-2.2079052046648564,52.62195750072196],[-2.2084207953351433,52.62195750072196],[-2.2084207953351433,52.621644499278034]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-18873147,18873147,Land for sale,25000,25000,1214.057,NG17,Ashfield,"Land at Mill Lane, Kirkby-in-Ashfield, NG17",53.092607,-1.270014,28922702,england:bolsover-district-council:28922702,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/18873147/,"-1.270285,53.092434,-1.269743,53.092780",-1.270014,53.092607,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-1.2702746071979132,53.09245049927804],[-1.2697533928020868,53.09245049927804],[-1.2697533928020868,53.092763500721965],[-1.2702746071979132,53.092763500721965],[-1.2702746071979132,53.09245049927804]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-18873566,18873566,Land for sale,105000,105000,28327.995,DE56 2FG,Amber Valley,"Haddon Close, Ambergate, Belper",53.069005,-1.467251,27704724,england:north-east-derbyshire-district-council:27704724,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/18873566/,"-1.468664,53.068232,-1.465838,53.069778",-1.467251,53.069005,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-1.468509162331729,53.068249029717244],[-1.4659928376682712,53.068249029717244],[-1.4659928376682712,53.06976097028275],[-1.468509162331729,53.06976097028275],[-1.468509162331729,53.068249029717244]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-18873693,18873693,Land for sale,90000,90000,24281.138,DE56,Amber Valley,"Sandbed Lane, Belper DE56",53.014594,-1.463434,27557884,england:derby-city-council:27557884,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/18873693/,"-1.464747,53.013869,-1.462121,53.015319",-1.463434,53.014594,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-1.4645973627165483,53.0138941075174],[-1.4622706372834515,53.0138941075174],[-1.4622706372834515,53.0152938924826],[-1.4645973627165483,53.0152938924826],[-1.4645973627165483,53.0138941075174]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-18875853,18875853,Land for sale,150000,150000,809.371,AL5 5BZ,St Albans,"Lower Luton Road, Harpenden",51.821513,-0.335622,33807682,england:dacorum-borough-council:33807682,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/18875853/,"-0.335855,51.821381,-0.335389,51.821645",-0.335622,51.821513,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-0.3358287295452025,51.821385217721925],[-0.33541527045479747,51.821385217721925],[-0.33541527045479747,51.82164078227808],[-0.3358287295452025,51.82164078227808],[-0.3358287295452025,51.821385217721925]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-18875902,18875902,Land for sale,75000,75000,369.763,M5,Sandwell,"Station Road, Cradley Heath",52.471639,-2.05651,61829008,england:birmingham-city-council:61829008,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/18875902/,"-2.056658,52.471542,-2.056362,52.471736",-2.05651,52.471639,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-2.05665178545083,52.47155263081718],[-2.0563682145491695,52.47155263081718],[-2.0563682145491695,52.47172536918283],[-2.05665178545083,52.47172536918283],[-2.05665178545083,52.47155263081718]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-18875935,18875935,Land for sale,83000,83000,409.205,M5,Sandwell,"Mincing Lane, Rowley Regis",52.482885,-2.034289,61829008,england:birmingham-city-council:61829008,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/18875935/,"-2.034435,52.482785,-2.034143,52.482985",-2.034289,52.482885,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-2.034438193905511,52.48279414115221],[-2.0341398060944886,52.48279414115221],[-2.0341398060944886,52.482975858847794],[-2.034438193905511,52.482975858847794],[-2.034438193905511,52.48279414115221]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-18877097,18877097,Land for sale,3500000,3500000,175000.0,LU1 1SE,Luton,"New Bedford Road, Luton",51.882695,-0.419799,33518492,england:dacorum-borough-council:33518492,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/18877097/,"-0.422791,51.880594,-0.416807,51.884796",-0.419799,51.882695,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-0.4228429546725694,51.88081604737124],[-0.4167550453274306,51.88081604737124],[-0.4167550453274306,51.884573952628756],[-0.4228429546725694,51.884573952628756],[-0.4228429546725694,51.88081604737124]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-18878510,18878510,Land for sale,120000,120000,809.371,B70 0AN,Sandwell,"Ryders Green Road, West Bromwich",52.522821,-2.023856,45650313,england:birmingham-city-council:45650313,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/18878510/,"-2.024073,52.522681,-2.023639,52.522961",-2.023856,52.522821,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-2.0240660143757276,52.52269321772192],[-2.023645985624272,52.52269321772192],[-2.023645985624272,52.52294878227808],[-2.0240660143757276,52.52294878227808],[-2.0240660143757276,52.52269321772192]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-18879855,18879855,Land for sale,400000,400000,14707.433,A27,Adur,Mount Way,50.842674,-0.319994,35629437,england:mid-sussex-district-council:35629437,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/18879855/,"-0.320906,50.842121,-0.319082,50.843227",-0.319994,50.842674,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-0.3208566307616966,50.842129290125676],[-0.3191313692383034,50.842129290125676],[-0.3191313692383034,50.84321870987433],[-0.3208566307616966,50.84321870987433],[-0.3208566307616966,50.842129290125676]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-18880760,18880760,Land for sale,40000,40000,10886.044,ST13 5AW,Staffordshire Moorlands,"Land off Brookhouse Lane, Bucknall, Stoke-On-Trent",53.026679,-2.11791,62807362,england:east-staffordshire-borough-council:62807362,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/18880760/,"-2.118717,53.026166,-2.117103,53.027192",-2.11791,53.026679,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-2.118689179134147,53.02621036809844],[-2.1171308208658535,53.02621036809844],[-2.1171308208658535,53.02714763190156],[-2.118689179134147,53.02714763190156],[-2.118689179134147,53.02621036809844]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-18882764,18882764,Land for sale,725000,725000,10668.984,PE23 5AE,East Lindsey,"Main Road, Toynton All Saints, Spilsby",53.155051,0.080379,56628399,england:east-riding-of-yorkshire-council:56628399,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/18882764/,"0.079510,53.154577,0.081248,53.155525",0.080379,53.155051,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[0.07960532360636596,53.154587063717074],[0.08115267639363405,53.154587063717074],[0.08115267639363405,53.15551493628293],[0.07960532360636596,53.15551493628293],[0.07960532360636596,53.154587063717074]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-18883751,18883751,Land for sale,2000000,2000000,7769.964,M5,Sandwell,"Ashtree Road, Tividale, Oldbury",52.507328,-2.037506,45650313,england:birmingham-city-council:45650313,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/18883751/,"-2.038226,52.506940,-2.036786,52.507716",-2.037506,52.507328,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-2.0381564764528015,52.5069320810309],[-2.0368555235471986,52.5069320810309],[-2.0368555235471986,52.507723918969106],[-2.0381564764528015,52.507723918969106],[-2.0381564764528015,52.5069320810309]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-18884960,18884960,Land for sale,275000,275000,1361.25,HD1 5NE,Kirklees,"New North Road, Edgerton, Huddersfield",53.65164,-1.792891,24514371,england:calderdale-metropolitan-borough-council:24514371,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/18884960/,"-1.793205,53.651471,-1.792577,53.651809",-1.792891,53.65164,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-1.7931705991231892,53.651474283499695],[-1.7926114008768108,53.651474283499695],[-1.7926114008768108,53.651805716500306],[-1.7931705991231892,53.651805716500306],[-1.7931705991231892,53.651474283499695]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-18885090,18885090,Land for sale,125000,125000,1047.377,DN10 6JE,Doncaster,"Wheatley Road Off Ramsden Street, Halifax",53.736066,-1.887482,24029868,england:calderdale-metropolitan-borough-council:24029868,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/18885090/,"-1.887738,53.735905,-1.887226,53.736227",-1.887482,53.736066,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-1.8877277476605359,53.73592063884488],[-1.8872362523394643,53.73592063884488],[-1.8872362523394643,53.73621136115512],[-1.8877277476605359,53.73621136115512],[-1.8877277476605359,53.73592063884488]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
