transaction_id,price_paid,sale_date,postcode,property_type,tenure,paon,saon,street,town_city,district,county,address_text,source_name,source_url
{D93B27B1-6F3E-3100-E053-6C04A8C08887},550000.00,2021-09-30,SE24 0LR,F,L,81C,,RAILTON ROAD,LONDON,LAMBETH,GREATER LONDON,"81C, RAILTON ROAD, LONDON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{E53EDD2E-C16B-83EC-E053-6B04A8C03A59},200000.00,2021-07-23,LL16 4PA,O,F,THE OLD CERRIGLLWYDION ARMS,,,DENBIGH,DENBIGHSHIRE,DENBIGHSHIRE,"THE OLD CERRIGLLWYDION ARMS, DENBIGH",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{E53EDD2E-C1DE-83EC-E053-6B04A8C03A59},206000.00,2021-12-09,LL19 9AY,O,F,155 - 157,FLAT 4,HIGH STREET,PRESTATYN,DENBIGHSHIRE,DENBIGHSHIRE,"155 - 157, FLAT 4, HIGH STREET, PRESTATYN",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{E53EDD2E-B543-83EC-E053-6B04A8C03A59},670000.00,2021-10-26,YO61 1EB,O,F,IVY COTTAGE,,CARR LANE,YORK,NORTH YORKSHIRE,NORTH YORKSHIRE,"IVY COTTAGE, CARR LANE, YORK",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{E53EDD2E-A16A-83EC-E053-6B04A8C03A59},671000.00,2021-11-18,SK7 6NA,O,F,231,,BUXTON ROAD,STOCKPORT,STOCKPORT,GREATER MANCHESTER,"231, BUXTON ROAD, STOCKPORT",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{E7B085FB-E9FA-7E31-E053-6C04A8C0E67F},358000.00,2021-03-31,TR1 2FL,D,F,46,,GWARAK TEWDAR,TRURO,CORNWALL,CORNWALL,"46, GWARAK TEWDAR, TRURO",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{E2D14906-746C-4C2D-E053-6B04A8C0422B},550000.00,2021-12-23,LE1 5EL,O,F,49,,MARKET PLACE,LEICESTER,LEICESTER,LEICESTER,"49, MARKET PLACE, LEICESTER",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{E2D14906-65A9-4C2D-E053-6B04A8C0422B},1800000.00,2021-12-14,SL8 5JE,D,F,THE FIRS,,KILN LANE,BOURNE END,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,"THE FIRS, KILN LANE, BOURNE END",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{44F406B6-B280-1095-E063-4704A8C048D4},382500.00,2021-12-10,NR4 6FG,D,F,12,,HOLME AVENUE,NORWICH,SOUTH NORFOLK,NORFOLK,"12, HOLME AVENUE, NORWICH",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{4777E0AE-9618-5D59-E063-4804A8C09F8E},225000.00,2021-12-02,BN2 3QG,F,L,23A,BASEMENT FLAT,NEWMARKET ROAD,BRIGHTON,BRIGHTON AND HOVE,BRIGHTON AND HOVE,"23A, BASEMENT FLAT, NEWMARKET ROAD, BRIGHTON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{42C129E5-0367-60A9-E063-4804A8C0C25D},332500.00,2021-05-20,ST14 8LW,D,F,15,,JACKS LANE,UTTOXETER,EAST STAFFORDSHIRE,STAFFORDSHIRE,"15, JACKS LANE, UTTOXETER",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{4C1B673E-CE70-D8EA-E063-4704A8C0BF7D},565000.00,2021-02-26,NW7 1SN,F,L,"BARTRAM HOUSE, 10",FLAT 22,MAURICE BROWNE AVENUE,LONDON,BARNET,GREATER LONDON,"BARTRAM HOUSE, 10, FLAT 22, MAURICE BROWNE AVENUE, LONDON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{31C68071-BAB6-FEE3-E063-4804A8C04F37},515000.00,2021-11-10,SW6 1SQ,F,L,2,FLAT 2,HILDYARD ROAD,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,"2, FLAT 2, HILDYARD ROAD, LONDON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{402A3A66-2395-A7DF-E063-4804A8C0B80D},246000.00,2021-04-29,NE61 5BB,T,F,1,,WEST CHEVINGTON FARM COTTAGES,MORPETH,NORTHUMBERLAND,NORTHUMBERLAND,"1, WEST CHEVINGTON FARM COTTAGES, MORPETH",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{E7B085FD-3AB8-7E31-E053-6C04A8C0E67F},350000.00,2021-06-22,LE8 8AN,D,F,26,,MAIN STREET,LEICESTER,HARBOROUGH,LEICESTERSHIRE,"26, MAIN STREET, LEICESTER",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{31C68072-EBFC-FEE3-E063-4804A8C04F37},599900.00,2021-02-22,NG19 8FH,O,F,1,,VERNEY MEADOW,MANSFIELD,BOLSOVER,DERBYSHIRE,"1, VERNEY MEADOW, MANSFIELD",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{12A8BAB7-0F35-2125-E063-4804A8C08CC1},129061.00,2021-10-14,E16 2DR,F,L,"JARMAN BUILDING, 51",FLAT 56,ROYAL CREST AVENUE,LONDON,NEWHAM,GREATER LONDON,"JARMAN BUILDING, 51, FLAT 56, ROYAL CREST AVENUE, LONDON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{12A8BAB7-0F3B-2125-E063-4804A8C08CC1},129061.00,2021-10-14,E16 2DR,F,L,"JARMAN BUILDING, 51",FLAT 38,ROYAL CREST AVENUE,LONDON,NEWHAM,GREATER LONDON,"JARMAN BUILDING, 51, FLAT 38, ROYAL CREST AVENUE, LONDON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{12A8BAB7-0F45-2125-E063-4804A8C08CC1},127076.00,2021-10-14,E16 2DR,F,L,"JARMAN BUILDING, 51",FLAT 29,ROYAL CREST AVENUE,LONDON,NEWHAM,GREATER LONDON,"JARMAN BUILDING, 51, FLAT 29, ROYAL CREST AVENUE, LONDON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{12A8BAB7-0F56-2125-E063-4804A8C08CC1},129061.00,2021-10-14,E16 2DR,F,L,"JARMAN BUILDING, 51",FLAT 50,ROYAL CREST AVENUE,LONDON,NEWHAM,GREATER LONDON,"JARMAN BUILDING, 51, FLAT 50, ROYAL CREST AVENUE, LONDON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{12A8BAB7-0F60-2125-E063-4804A8C08CC1},219404.00,2021-10-14,E16 2DR,F,L,"JARMAN BUILDING, 51",FLAT 5,ROYAL CREST AVENUE,LONDON,NEWHAM,GREATER LONDON,"JARMAN BUILDING, 51, FLAT 5, ROYAL CREST AVENUE, LONDON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{12A8BAB7-0F72-2125-E063-4804A8C08CC1},129061.00,2021-10-14,E16 2DR,F,L,"JARMAN BUILDING, 51",FLAT 32,ROYAL CREST AVENUE,LONDON,NEWHAM,GREATER LONDON,"JARMAN BUILDING, 51, FLAT 32, ROYAL CREST AVENUE, LONDON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{12A8BAB7-0F76-2125-E063-4804A8C08CC1},143705.00,2021-10-14,E16 2ZZ,F,L,"MILL BUILDING, 49",4,ROYAL CREST AVENUE,LONDON,NEWHAM,GREATER LONDON,"MILL BUILDING, 49, 4, ROYAL CREST AVENUE, LONDON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{2F7F2B43-C556-E08F-E063-4804A8C05A49},25000.00,2021-11-30,PL15 7GD,O,F,2,,AVALEN WAY,LAUNCESTON,CORNWALL,CORNWALL,"2, AVALEN WAY, LAUNCESTON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{31C68072-4A64-FEE3-E063-4804A8C04F37},330000.00,2021-10-21,OL5 9JD,S,F,27,,EARNSHAW CLOUGH,ASHTON-UNDER-LYNE,TAMESIDE,GREATER MANCHESTER,"27, EARNSHAW CLOUGH, ASHTON-UNDER-LYNE",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{1C3E72FF-1472-F410-E063-4804A8C0DFA6},588125.00,2021-10-04,OX14 3LN,O,F,30,,QUEEN STREET,ABINGDON,VALE OF WHITE HORSE,OXFORDSHIRE,"30, QUEEN STREET, ABINGDON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{1C3E72FE-A702-F410-E063-4804A8C0DFA6},640000.00,2021-09-08,GU18 5QQ,F,L,6,,COLVILLE GARDENS,LIGHTWATER,SURREY HEATH,SURREY,"6, COLVILLE GARDENS, LIGHTWATER",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{152AB734-7457-E651-E063-4704A8C061D9},1425000.00,2021-08-11,DH7 9BZ,O,F,5,,BIRCH TREE GROVE,DURHAM,COUNTY DURHAM,COUNTY DURHAM,"5, BIRCH TREE GROVE, DURHAM",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{34222873-2116-4D2B-E063-4704A8C07853},800000.00,2021-02-01,AL5 2UB,O,F,47A,,LUTON ROAD,HARPENDEN,ST ALBANS,HERTFORDSHIRE,"47A, LUTON ROAD, HARPENDEN",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{3B5CE842-8C90-EE3A-E063-4804A8C0D6F1},8290000.00,2021-01-05,BN27 2GF,O,F,21,,DANDELION LANE,HAILSHAM,WEALDEN,EAST SUSSEX,"21, DANDELION LANE, HAILSHAM",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{09266DDC-4E1F-AF90-E063-4704A8C02087},20627000.00,2021-09-30,W1U 8AW,O,L,100,APARTMENT E401,GEORGE STREET,LONDON,CITY OF WESTMINSTER,GREATER LONDON,"100, APARTMENT E401, GEORGE STREET, LONDON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{38EDC0C3-9982-0F63-E063-4704A8C00424},780000.00,2021-04-08,NP8 1DG,O,F,BISHOPS HOUSE,,BRECON ROAD,CRICKHOWELL,POWYS,POWYS,"BISHOPS HOUSE, BRECON ROAD, CRICKHOWELL",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{09266DDC-54A9-AF90-E063-4704A8C02087},84000.00,2021-09-29,SA11 4AN,O,F,FOREST VIEW,9,NEATH ROAD,NEATH,NEATH PORT TALBOT,NEATH PORT TALBOT,"FOREST VIEW, 9, NEATH ROAD, NEATH",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{045A1898-FC3A-9A24-E063-4804A8C048EA},350000.00,2021-11-26,IP3 8XT,F,L,CHAMBERS HOUSE,3,BLACKHEATH AVENUE,IPSWICH,IPSWICH,SUFFOLK,"CHAMBERS HOUSE, 3, BLACKHEATH AVENUE, IPSWICH",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{06C9F487-3F9C-9388-E063-4804A8C0BD98},260000.00,2021-05-07,NP26 5UF,D,F,33,,TRINITY CLOSE,CALDICOT,MONMOUTHSHIRE,MONMOUTHSHIRE,"33, TRINITY CLOSE, CALDICOT",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{FD226036-98F8-4CB7-E053-4804A8C00430},800000.00,2021-03-25,NR14 7RY,O,F,13A,,LONG ROAD,NORWICH,SOUTH NORFOLK,NORFOLK,"13A, LONG ROAD, NORWICH",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{CB0035E6-835F-58AE-E053-6B04A8C091AF},750000.00,2021-04-30,ME3 9RT,O,F,WHITE HORSE HOUSE,,THE STREET,ROCHESTER,MEDWAY,MEDWAY,"WHITE HORSE HOUSE, THE STREET, ROCHESTER",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{CB0035E6-8154-58AE-E053-6B04A8C091AF},400000.00,2021-04-27,EN11 8TN,O,F,103A,,HIGH STREET,HODDESDON,BROXBOURNE,HERTFORDSHIRE,"103A, HIGH STREET, HODDESDON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{CB0035E6-8948-58AE-E053-6B04A8C091AF},39535.00,2021-06-08,CH62 5AE,T,F,52,,BEBINGTON ROAD,WIRRAL,WIRRAL,MERSEYSIDE,"52, BEBINGTON ROAD, WIRRAL",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{CB0035E6-9135-58AE-E053-6B04A8C091AF},491400.00,2021-01-14,BS21 6DL,O,F,1A,,TEIGNMOUTH ROAD,CLEVEDON,NORTH SOMERSET,NORTH SOMERSET,"1A, TEIGNMOUTH ROAD, CLEVEDON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{D4D42645-64AC-27F6-E053-6C04A8C0A572},305000.00,2021-06-30,NP10 8HH,D,F,6,,NANT Y MOOR CLOSE,NEWPORT,NEWPORT,NEWPORT,"6, NANT Y MOOR CLOSE, NEWPORT",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{D4D42645-523B-27F6-E053-6C04A8C0A572},57000.00,2021-12-06,TS6 9FQ,T,F,7,,COLWYN COURT,MIDDLESBROUGH,REDCAR AND CLEVELAND,REDCAR AND CLEVELAND,"7, COLWYN COURT, MIDDLESBROUGH",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{D4D42645-594F-27F6-E053-6C04A8C0A572},93000.00,2021-07-16,WA5 3TU,F,L,GRACEVILLE COURT,FLAT 3,ROSE CREEK GARDENS,WARRINGTON,WARRINGTON,WARRINGTON,"GRACEVILLE COURT, FLAT 3, ROSE CREEK GARDENS, WARRINGTON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{D4D42645-2ECB-27F6-E053-6C04A8C0A572},430000.00,2021-11-15,N4 1JN,F,L,41,FIRST FLOOR FLAT,RUTLAND GARDENS,LONDON,HARINGEY,GREATER LONDON,"41, FIRST FLOOR FLAT, RUTLAND GARDENS, LONDON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{D22473F6-844C-7B40-E053-6C04A8C0A630},190000.00,2021-06-08,PE23 4QE,O,F,HIGHGATE COTTAGE,,,SPILSBY,EAST LINDSEY,LINCOLNSHIRE,"HIGHGATE COTTAGE, SPILSBY",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{D22473F6-9582-7B40-E053-6C04A8C0A630},38600000.00,2021-08-17,SE8 5DQ,O,F,2,,EVELYN STREET,LONDON,LEWISHAM,GREATER LONDON,"2, EVELYN STREET, LONDON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{D22473F6-7E0C-7B40-E053-6C04A8C0A630},700000.00,2021-10-22,WD17 1QB,D,F,"HEATHER COURT, 37B",1,ST JOHNS ROAD,WATFORD,WATFORD,HERTFORDSHIRE,"HEATHER COURT, 37B, 1, ST JOHNS ROAD, WATFORD",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{D22473F6-98DE-7B40-E053-6C04A8C0A630},175000.00,2021-09-03,LL59 5AH,O,F,30A,,DALE STREET,MENAI BRIDGE,ISLE OF ANGLESEY,ISLE OF ANGLESEY,"30A, DALE STREET, MENAI BRIDGE",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{BEF7EBBF-95E0-7A76-E053-6B04A8C092F7},260000.00,2021-01-22,CW8 4LJ,D,F,"JAY COTTAGE, 80C",,TOWNFIELD LANE,NORTHWICH,CHESHIRE WEST AND CHESTER,CHESHIRE WEST AND CHESTER,"JAY COTTAGE, 80C, TOWNFIELD LANE, NORTHWICH",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{BEF7EBBF-93C6-7A76-E053-6B04A8C092F7},1900000.00,2021-03-01,MK5 6FU,O,F,8,,OAKHILL ROAD,MILTON KEYNES,MILTON KEYNES,MILTON KEYNES,"8, OAKHILL ROAD, MILTON KEYNES",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{BEF7EBBF-9450-7A76-E053-6B04A8C092F7},700000.00,2021-01-29,CB4 3QF,O,F,72A,,CANTERBURY STREET,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,"72A, CANTERBURY STREET, CAMBRIDGE",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{BEF7EBBE-AAC4-7A76-E053-6B04A8C092F7},350000.00,2021-01-21,SY16 3HJ,F,F,ABERHAFESP HALL,WEST WING,,NEWTOWN,POWYS,POWYS,"ABERHAFESP HALL, WEST WING, NEWTOWN",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{D93B27B0-9926-3100-E053-6C04A8C08887},526750.00,2021-06-29,BN1 4NR,F,L,44,,VERE ROAD,BRIGHTON,BRIGHTON AND HOVE,BRIGHTON AND HOVE,"44, VERE ROAD, BRIGHTON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{7B0A49A0-3C05-41E8-9557-7913F0D25EB8},99950.00,2007-07-03,WF1 2PQ,T,F,3,,LEDGER LANE,WAKEFIELD,WAKEFIELD,WEST YORKSHIRE,"3, LEDGER LANE, WAKEFIELD",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{31D37044-F39E-4AE4-B218-79186782CC51},220000.00,2007-12-07,DL11 6DP,T,F,FALLS VIEW,,,RICHMOND,NORTH YORKSHIRE,NORTH YORKSHIRE,"FALLS VIEW, RICHMOND",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{C52A4FD7-4A67-422B-840F-7951870A5F24},315000.00,2007-07-12,BS8 1AQ,T,F,20A,,CLIFTON ROAD,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,"20A, CLIFTON ROAD, BRISTOL",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{501F38F7-E05B-4C5B-BCCB-8BA7B3E0C920},280000.00,2007-03-29,EX15 3HW,D,F,OLD DROVE FARM,,,CULLOMPTON,MID DEVON,DEVON,"OLD DROVE FARM, CULLOMPTON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{D9C4582A-D8C2-474D-8C78-CEADB54B3B35},577500.00,2007-08-07,N1 4BW,T,F,37,,BALLS POND ROAD,LONDON,HACKNEY,GREATER LONDON,"37, BALLS POND ROAD, LONDON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{5D0CFF8A-9695-4F8B-9874-CEF33B9D7E99},197000.00,2007-08-03,WD3 3HD,F,L,THE GUILDHOUSE,6,NEW ROAD,RICKMANSWORTH,THREE RIVERS,HERTFORDSHIRE,"THE GUILDHOUSE, 6, NEW ROAD, RICKMANSWORTH",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{A2101B1A-018C-47C3-B057-D9D9F3B53DDF},87000.00,2007-04-26,BH6 3SU,F,L,10,GROUND FLOOR FLAT,GRAND AVENUE,BOURNEMOUTH,"BOURNEMOUTH, CHRISTCHURCH AND POOLE","BOURNEMOUTH, CHRISTCHURCH AND POOLE","10, GROUND FLOOR FLAT, GRAND AVENUE, BOURNEMOUTH",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{458B05CB-8FC9-4A14-8C65-F4D7127561B1},134000.00,2007-04-26,L22 4RQ,F,L,52,FLAT 1,KINGSWAY,LIVERPOOL,SEFTON,MERSEYSIDE,"52, FLAT 1, KINGSWAY, LIVERPOOL",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{B6DA1F68-C918-4AF9-95E4-0E9D5E147EBD},245000.00,2007-12-20,NP19 8GH,T,F,163 - 165,,CHEPSTOW ROAD,NEWPORT,NEWPORT,NEWPORT,"163 - 165, CHEPSTOW ROAD, NEWPORT",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{C721A507-D484-43AA-AB08-1BBD724DC3B6},95250.00,2007-07-27,L7 2RF,T,F,185,,KENSINGTON,LIVERPOOL,LIVERPOOL,MERSEYSIDE,"185, KENSINGTON, LIVERPOOL",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{5EC3555E-3AC8-422A-8BD8-2E32D251A43C},145000.00,2007-04-30,CF24 2TW,S,F,32,,GLAN RHYMNI,CARDIFF,CARDIFF,CARDIFF,"32, GLAN RHYMNI, CARDIFF",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{D29C8872-ED80-4060-BA52-6B49904656C3},155000.00,2007-08-31,LL11 3AW,D,F,ALLT YR EFAIL,TY NEWYDD,,WREXHAM,DENBIGHSHIRE,DENBIGHSHIRE,"ALLT YR EFAIL, TY NEWYDD, WREXHAM",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{10C4F570-289D-42FE-BFF1-5D53358EBFF6},169000.00,2007-11-26,LN6 9GY,T,F,24,,FOX HOLLOW,LINCOLN,NORTH KESTEVEN,LINCOLNSHIRE,"24, FOX HOLLOW, LINCOLN",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{8E914256-1C14-4FA2-BB16-73F8F6EEA6A1},187000.00,2007-10-19,BN11 4NY,F,L,155,,HEENE ROAD,WORTHING,WORTHING,WEST SUSSEX,"155, HEENE ROAD, WORTHING",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{D9EDCCD4-0D85-409D-854B-AB040F622A79},500000.00,2007-11-02,M14 6WF,T,F,15,,EVELYN STREET,MANCHESTER,MANCHESTER,GREATER MANCHESTER,"15, EVELYN STREET, MANCHESTER",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{C7E12FFC-4A1A-4C3A-920B-C988A6339379},900000.00,2007-09-14,W12 0NR,T,F,430A - 430B,,UXBRIDGE ROAD,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,"430A - 430B, UXBRIDGE ROAD, LONDON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{EF936B03-4783-488D-9FF3-D0C20E6AE3B9},170000.00,2007-01-08,N17 6HA,F,L,318,FLAT B,MOUNT PLEASANT ROAD,LONDON,HARINGEY,GREATER LONDON,"318, FLAT B, MOUNT PLEASANT ROAD, LONDON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{B6D51310-89BE-4A12-9807-CD6556A6ED96},213750.00,2007-09-19,CB7 4QW,T,F,159,,KINGS AVENUE,ELY,EAST CAMBRIDGESHIRE,CAMBRIDGESHIRE,"159, KINGS AVENUE, ELY",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{4C39299B-8BFC-4636-A4CA-CDDA4296459A},203000.00,2007-05-18,TN25 6LA,S,F,MOORSTOCK FARM COTTAGES,2,MOORSTOCK LANE,ASHFORD,FOLKESTONE AND HYTHE,KENT,"MOORSTOCK FARM COTTAGES, 2, MOORSTOCK LANE, ASHFORD",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{8C5F953E-C9A6-489B-9EF0-2CD257AC076E},50000.00,2007-07-25,B13 0NJ,F,F,9,,CHURCH GROVE,BIRMINGHAM,BIRMINGHAM,WEST MIDLANDS,"9, CHURCH GROVE, BIRMINGHAM",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{06DCF929-E503-43FE-815D-66B15855473B},160000.00,2007-04-03,SW19 7BB,F,F,7A,,LEOPOLD ROAD,LONDON,MERTON,GREATER LONDON,"7A, LEOPOLD ROAD, LONDON",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{4E75C29C-E495-8922-E063-4804A8C094D0},104000.00,2022-08-26,TS24 0XB,F,L,ANCHOR HOUSE,12,QUAYSIDE,HARTLEPOOL,HARTLEPOOL,HARTLEPOOL,"ANCHOR HOUSE, 12, QUAYSIDE, HARTLEPOOL",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{4E75C29C-E60E-8922-E063-4804A8C094D0},244995.00,2022-03-17,TS8 9FX,D,F,76,,HEMLINGTON GRANGE WAY,MIDDLESBROUGH,MIDDLESBROUGH,MIDDLESBROUGH,"76, HEMLINGTON GRANGE WAY, MIDDLESBROUGH",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{4E75C29C-E7DA-8922-E063-4804A8C094D0},135000.00,2022-04-04,CW8 3JL,T,F,2,,WALLERSCOTE ROAD,NORTHWICH,CHESHIRE WEST AND CHESTER,CHESHIRE WEST AND CHESTER,"2, WALLERSCOTE ROAD, NORTHWICH",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
{4E75C29C-E8D4-8922-E063-4804A8C094D0},540000.00,2022-12-05,CH1 1RP,T,F,WINDSOR COURT,6,DUKE STREET,CHESTER,CHESHIRE WEST AND CHESTER,CHESHIRE WEST AND CHESTER,"WINDSOR COURT, 6, DUKE STREET, CHESTER",hmlr_price_paid,https://price-paid-data.publicdata.landregistry.gov.uk/pp-monthly-update-new-version.csv
